,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
2543,A. Bjelland,30,188,85,Denmark,74,Left,3,2,High/Medium,LCB,43.0,46.0,63.0,59.0,73.0,76.0,"Power Free-Kick, Leadership",50,36,72,70,49,55,63,42,73,67,42,43,52,69,45,57,79,66,84,51,68,71,60,60,45,79,76,74,70,57+2,57+2,57+2,55+2,57+2,57+2,57+2,55+2,59+2,59+2,59+2,58+2,65+2,65+2,65+2,58+2,64+2,70+2,70+2,70+2,64+2,65+2,72+2,72+2,72+2,65+2
2545,Marlon,23,182,80,Brazil,74,Right,3,3,Medium/Medium,RCB,64.0,44.0,59.0,66.0,74.0,73.0,,43,40,71,72,33,64,57,46,69,72,60,68,60,65,59,61,62,63,77,36,76,77,36,46,58,66,75,73,75,56+2,56+2,56+2,56+2,57+2,57+2,57+2,56+2,58+2,58+2,58+2,59+2,62+2,62+2,62+2,59+2,67+2,71+2,71+2,71+2,67+2,68+2,73+2,73+2,73+2,68+2
2548,R. Czichos,29,187,86,Germany,74,Left,3,2,High/Medium,LCB,59.0,48.0,59.0,62.0,74.0,74.0,,56,42,69,69,33,59,52,57,58,67,55,62,60,65,62,65,73,67,79,51,72,73,43,47,36,69,73,77,72,57+2,57+2,57+2,56+2,56+2,56+2,56+2,56+2,57+2,57+2,57+2,58+2,61+2,61+2,61+2,58+2,67+2,69+2,69+2,69+2,67+2,68+2,72+2,72+2,72+2,68+2
2550,L. Sané,32,191,77,Senegal,74,Right,2,2,Medium/Low,RCB,54.0,44.0,59.0,60.0,72.0,76.0,"Power Free-Kick, Long Passer (CPU AI Only)",49,32,78,67,22,61,48,23,66,62,43,63,52,68,45,69,83,63,80,55,79,73,42,61,33,69,69,73,72,56+2,56+2,56+2,54+2,56+2,56+2,56+2,54+2,57+2,57+2,57+2,57+2,62+2,62+2,62+2,57+2,64+2,69+2,69+2,69+2,64+2,65+2,73+2,73+2,73+2,65+2
2552,D. Braghieri,32,186,79,Argentina,74,Left,2,2,Low/Medium,RCB,60.0,49.0,50.0,56.0,72.0,79.0,,28,35,76,64,37,50,39,32,59,67,65,55,44,67,53,75,67,67,83,62,86,68,38,47,48,70,72,74,73,57+2,57+2,57+2,51+2,55+2,55+2,55+2,51+2,54+2,54+2,54+2,53+2,59+2,59+2,59+2,53+2,62+2,68+2,68+2,68+2,62+2,64+2,73+2,73+2,73+2,64+2
2553,I. Opara,30,188,82,United States,74,Right,2,2,Medium/High,RCB,84.0,38.0,52.0,55.0,71.0,82.0,"Power Free-Kick, Long Passer (CPU AI Only)",24,30,75,70,44,49,40,45,62,54,79,88,73,71,64,58,90,74,85,29,82,70,50,48,47,65,69,73,68,56+2,56+2,56+2,53+2,55+2,55+2,55+2,53+2,55+2,55+2,55+2,56+2,59+2,59+2,59+2,56+2,64+2,68+2,68+2,68+2,64+2,67+2,73+2,73+2,73+2,67+2
2555,C. Goldson,26,191,85,England,74,Right,2,2,Medium/High,RCB,70.0,37.0,53.0,63.0,73.0,78.0,,35,39,73,66,20,64,22,28,69,66,69,70,55,68,49,43,77,72,83,35,73,71,30,52,34,71,73,74,69,54+2,54+2,54+2,55+2,55+2,55+2,55+2,55+2,57+2,57+2,57+2,58+2,61+2,61+2,61+2,58+2,65+2,69+2,69+2,69+2,65+2,67+2,72+2,72+2,72+2,67+2
2557,R. Vlaar,34,189,80,Netherlands,74,Right,4,2,Medium/Medium,RCB,31.0,57.0,57.0,52.0,75.0,77.0,"Long Throw-in, Power Free-Kick, Avoids Using Weaker Foot, Giant Throw-in",29,47,73,68,55,52,39,69,67,60,30,32,30,68,39,76,55,54,91,64,74,74,39,59,67,72,78,74,70,57+2,57+2,57+2,49+2,54+2,54+2,54+2,49+2,55+2,55+2,55+2,50+2,61+2,61+2,61+2,50+2,59+2,69+2,69+2,69+2,59+2,61+2,73+2,73+2,73+2,61+2
2558,J. Egan,26,188,75,Republic of Ireland,74,Right,3,2,Medium/Medium,CB,65.0,49.0,50.0,59.0,73.0,76.0,Avoids Using Weaker Foot,32,43,72,64,50,55,36,29,69,62,64,65,60,71,66,62,77,69,81,52,71,73,38,38,42,55,74,72,73,57+2,57+2,57+2,53+2,54+2,54+2,54+2,53+2,55+2,55+2,55+2,55+2,59+2,59+2,59+2,55+2,64+2,68+2,68+2,68+2,64+2,66+2,72+2,72+2,72+2,66+2
2559,C. Söyüncü,23,185,82,Turkey,74,Right,4,2,Medium/Medium,LCB,63.0,45.0,52.0,59.0,74.0,74.0,,46,37,68,61,48,57,39,37,55,59,63,63,64,67,58,65,68,64,77,42,81,71,42,49,52,59,69,82,79,55+2,55+2,55+2,53+2,54+2,54+2,54+2,53+2,54+2,54+2,54+2,55+2,57+2,57+2,57+2,55+2,65+2,67+2,67+2,67+2,65+2,67+2,72+2,72+2,72+2,67+2
2561,Kel Perinho,35,192,79,Brazil,74,Right,3,2,Low/Medium,RCB,54.0,45.0,66.0,59.0,74.0,74.0,,51,36,75,74,52,59,57,73,74,67,40,66,43,64,45,60,42,59,85,54,71,73,26,59,48,71,73,77,71,54+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,57+2,57+2,57+2,57+2,63+2,63+2,63+2,57+2,65+2,71+2,71+2,71+2,65+2,66+2,73+2,73+2,73+2,66+2
2563,A. Hack,25,193,88,Germany,74,Left,3,2,Medium/Medium,LCB,70.0,32.0,62.0,60.0,73.0,75.0,Leadership,55,27,76,74,26,59,39,31,75,65,66,74,51,72,48,44,67,65,83,29,67,73,32,53,45,69,71,75,73,52+2,52+2,52+2,55+2,54+2,54+2,54+2,55+2,57+2,57+2,57+2,59+2,63+2,63+2,63+2,59+2,68+2,71+2,71+2,71+2,68+2,70+2,73+2,73+2,73+2,70+2
2565,Osvaldo Lodeiro,31,185,81,Brazil,74,Right,3,2,Medium/Medium,RCB,73.0,49.0,53.0,53.0,75.0,69.0,Giant Throw-in,49,43,73,53,44,44,43,45,71,63,69,77,64,73,43,57,52,41,84,51,71,69,37,47,75,70,78,76,74,56+2,56+2,56+2,54+2,53+2,53+2,53+2,54+2,54+2,54+2,54+2,54+2,56+2,56+2,56+2,54+2,63+2,66+2,66+2,66+2,63+2,66+2,72+2,72+2,72+2,66+2
2566,T. Reginiussen,33,185,80,Norway,74,Right,3,2,Medium/High,LCB,63.0,42.0,54.0,51.0,73.0,77.0,"Avoids Using Weaker Foot, Giant Throw-in",54,31,71,62,32,44,29,32,64,55,64,63,62,71,53,60,90,64,84,52,72,75,55,42,32,72,72,73,72,55+2,55+2,55+2,52+2,53+2,53+2,53+2,52+2,53+2,53+2,53+2,54+2,58+2,58+2,58+2,54+2,65+2,67+2,67+2,67+2,65+2,67+2,72+2,72+2,72+2,67+2
2567,B. Valdez,26,183,79,Paraguay,74,Right,3,2,Medium/High,RCB,65.0,36.0,55.0,53.0,72.0,78.0,,61,32,83,66,39,47,28,31,52,62,57,72,49,68,54,44,88,81,78,30,70,75,51,47,48,65,63,75,75,54+2,54+2,54+2,53+2,53+2,53+2,53+2,53+2,53+2,53+2,53+2,57+2,58+2,58+2,58+2,57+2,68+2,67+2,67+2,67+2,68+2,70+2,73+2,73+2,73+2,70+2
2568,T. Cardona,23,186,76,Argentina,74,Left,3,2,Low/Medium,LCB,54.0,46.0,49.0,57.0,72.0,82.0,,44,48,77,61,39,55,44,39,56,61,43,63,54,67,48,49,87,76,84,40,82,74,40,29,59,65,69,71,70,55+2,55+2,55+2,51+2,52+2,52+2,52+2,51+2,51+2,51+2,51+2,53+2,55+2,55+2,55+2,53+2,64+2,66+2,66+2,66+2,64+2,65+2,72+2,72+2,72+2,65+2
2573,Alcalá,30,196,93,Spain,74,Right,4,2,Medium/Medium,RCB,34.0,48.0,59.0,52.0,73.0,77.0,Long Throw-in,45,30,73,68,37,50,62,65,66,63,31,37,31,73,32,80,60,53,92,68,72,72,26,48,39,69,73,74,68,53+2,53+2,53+2,48+2,51+2,51+2,51+2,48+2,52+2,52+2,52+2,50+2,59+2,59+2,59+2,50+2,60+2,68+2,68+2,68+2,60+2,62+2,72+2,72+2,72+2,62+2
2574,L. Cooper,27,188,73,Scotland,74,Left,2,2,Medium/Medium,LCB,51.0,35.0,54.0,58.0,74.0,77.0,Avoids Using Weaker Foot,45,26,74,66,33,53,31,26,63,62,49,52,56,73,64,52,81,72,78,38,78,77,39,47,34,64,72,73,74,51+2,51+2,51+2,50+2,51+2,51+2,51+2,50+2,53+2,53+2,53+2,54+2,59+2,59+2,59+2,54+2,65+2,69+2,69+2,69+2,65+2,67+2,73+2,73+2,73+2,67+2
2576,Hugo Goiteira,27,190,88,Brazil,74,Right,2,2,Medium/Medium,RCB,43.0,48.0,55.0,50.0,74.0,80.0,,41,41,76,66,54,50,53,40,70,55,46,41,33,64,32,72,58,61,88,41,87,72,32,43,48,64,77,74,66,54+2,54+2,54+2,47+2,50+2,50+2,50+2,47+2,50+2,50+2,50+2,50+2,57+2,57+2,57+2,50+2,60+2,68+2,68+2,68+2,60+2,62+2,73+2,73+2,73+2,62+2
2577,Maurício,27,183,82,Brazil,74,Right,3,2,Low/High,CB,63.0,43.0,54.0,51.0,72.0,78.0,Leadership,35,38,77,66,30,51,45,55,68,52,66,61,39,70,56,63,91,63,85,43,78,74,23,44,43,63,68,72,70,53+2,53+2,53+2,49+2,50+2,50+2,50+2,49+2,51+2,51+2,51+2,52+2,57+2,57+2,57+2,52+2,62+2,67+2,67+2,67+2,62+2,64+2,72+2,72+2,72+2,64+2
2580,Fabiano Sonta,27,181,82,Brazil,74,Right,3,2,Medium/Medium,LCB,51.0,41.0,56.0,52.0,74.0,75.0,,39,33,72,69,46,46,33,49,65,50,47,54,69,73,71,54,62,56,85,43,78,77,37,51,44,75,76,73,65,51+2,51+2,51+2,49+2,50+2,50+2,50+2,49+2,52+2,52+2,52+2,51+2,58+2,58+2,58+2,51+2,61+2,68+2,68+2,68+2,61+2,63+2,72+2,72+2,72+2,63+2
2581,M. Caruzzo,34,185,80,Argentina,74,Right,3,2,Low/Medium,RCB,45.0,36.0,58.0,50.0,73.0,77.0,,46,41,75,62,21,38,55,64,60,65,37,51,56,75,35,28,67,71,80,25,81,75,45,60,69,71,72,74,71,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,53+2,53+2,53+2,53+2,60+2,60+2,60+2,53+2,63+2,69+2,69+2,69+2,63+2,65+2,73+2,73+2,73+2,65+2
2583,D. Dessoleil,26,188,79,Belgium,74,Left,3,2,Medium/Medium,LCB,54.0,46.0,52.0,47.0,75.0,76.0,,32,38,78,62,22,39,49,71,65,50,47,60,63,69,59,72,63,74,80,52,73,77,34,43,35,73,74,74,71,53+2,53+2,53+2,46+2,49+2,49+2,49+2,46+2,49+2,49+2,49+2,49+2,56+2,56+2,56+2,49+2,62+2,67+2,67+2,67+2,62+2,65+2,72+2,72+2,72+2,65+2
2585,Duirval Diniz,35,187,82,Brazil,74,Right,3,2,Medium/Medium,RCB,54.0,47.0,55.0,49.0,75.0,74.0,,45,44,75,66,34,41,36,55,62,55,56,53,55,71,53,54,71,61,82,52,72,72,24,45,61,67,76,76,75,52+2,52+2,52+2,49+2,49+2,49+2,49+2,49+2,51+2,51+2,51+2,50+2,56+2,56+2,56+2,50+2,63+2,68+2,68+2,68+2,63+2,66+2,73+2,73+2,73+2,66+2
2586,Ricardo Costa,38,184,82,Portugal,74,Right,3,2,Low/High,RCB,41.0,37.0,47.0,52.0,74.0,73.0,"Injury Prone, Long Passer (CPU AI Only)",41,25,72,56,35,48,25,28,47,52,49,35,60,72,63,65,92,45,77,32,91,70,50,45,40,75,76,76,74,51+2,51+2,51+2,47+2,49+2,49+2,49+2,47+2,48+2,48+2,48+2,48+2,52+2,52+2,52+2,48+2,58+2,64+2,64+2,64+2,58+2,61+2,73+2,73+2,73+2,61+2
2587,R. Pérez,29,186,82,Colombia,74,Right,3,2,Medium/Medium,LCB,56.0,38.0,41.0,58.0,73.0,78.0,,20,28,67,63,23,56,29,38,30,63,49,61,45,67,63,53,68,53,90,46,81,75,25,33,55,59,73,76,68,50+2,50+2,50+2,47+2,49+2,49+2,49+2,47+2,48+2,48+2,48+2,47+2,51+2,51+2,51+2,47+2,59+2,64+2,64+2,64+2,59+2,62+2,73+2,73+2,73+2,62+2
2588,C. Lema,29,191,90,Argentina,74,Right,2,2,Low/High,RCB,33.0,47.0,54.0,38.0,74.0,81.0,"Leadership, Long Passer (CPU AI Only)",36,43,86,60,37,32,61,62,66,48,33,33,31,63,30,76,53,61,92,24,85,72,53,49,69,63,75,72,67,54+2,54+2,54+2,43+2,48+2,48+2,48+2,43+2,47+2,47+2,47+2,46+2,55+2,55+2,55+2,46+2,56+2,66+2,66+2,66+2,56+2,60+2,72+2,72+2,72+2,60+2
2592,J. O'Connell,25,191,85,England,74,Left,2,2,High/Medium,LCB,63.0,37.0,50.0,55.0,73.0,78.0,Diver,60,35,69,58,30,56,38,32,57,54,60,65,49,70,45,41,81,65,83,40,82,75,29,27,34,58,74,71,72,50+2,50+2,50+2,50+2,48+2,48+2,48+2,50+2,48+2,48+2,48+2,53+2,53+2,53+2,53+2,53+2,65+2,65+2,65+2,65+2,65+2,67+2,72+2,72+2,72+2,67+2
2593,L. Giannetti,25,184,79,Argentina,74,Right,3,2,Low/High,RCB,69.0,33.0,49.0,49.0,75.0,77.0,Power Free-Kick,35,31,69,67,27,41,33,31,49,55,67,71,53,71,53,43,83,73,81,29,71,75,29,39,39,60,77,75,71,49+2,49+2,49+2,48+2,48+2,48+2,48+2,48+2,49+2,49+2,49+2,51+2,54+2,54+2,54+2,51+2,65+2,67+2,67+2,67+2,65+2,67+2,73+2,73+2,73+2,67+2
2595,Titi,31,188,83,Brazil,74,Left,3,2,High/Medium,LCB,32.0,39.0,44.0,53.0,76.0,75.0,"Diver, Injury Prone, Long Passer (CPU AI Only)",40,27,76,44,50,46,49,45,39,66,30,33,43,69,45,69,44,52,88,22,80,79,42,49,71,62,74,78,72,51+2,51+2,51+2,44+2,47+2,47+2,47+2,44+2,46+2,46+2,46+2,46+2,51+2,51+2,51+2,46+2,59+2,64+2,64+2,64+2,59+2,61+2,73+2,73+2,73+2,61+2
2597,S. Sunzu,30,190,91,Zambia,74,Right,3,2,Medium/Medium,RCB,52.0,38.0,50.0,50.0,73.0,82.0,"Leadership, Long Passer (CPU AI Only)",36,23,76,59,35,39,47,55,56,62,43,59,55,66,61,50,81,74,91,57,71,68,34,42,46,67,74,74,72,49+2,49+2,49+2,46+2,47+2,47+2,47+2,46+2,49+2,49+2,49+2,48+2,55+2,55+2,55+2,48+2,61+2,66+2,66+2,66+2,61+2,64+2,72+2,72+2,72+2,64+2
2599,D. Benlamri,29,185,83,Algeria,74,Right,2,2,Medium/High,RCB,60.0,28.0,52.0,51.0,72.0,83.0,,45,24,75,69,23,44,25,27,64,58,55,64,52,66,55,36,82,75,92,27,71,66,36,33,34,67,74,74,67,48+2,48+2,48+2,47+2,47+2,47+2,47+2,47+2,49+2,49+2,49+2,52+2,56+2,56+2,56+2,52+2,63+2,67+2,67+2,67+2,63+2,65+2,72+2,72+2,72+2,65+2
2600,B. Ecuélé Manga,30,186,76,Gabon,74,Right,3,2,Low/Medium,RCB,54.0,32.0,56.0,49.0,74.0,74.0,Leadership,59,27,72,62,28,44,35,25,61,62,53,54,31,71,35,43,62,57,83,34,78,77,23,51,46,67,71,75,74,47+2,47+2,47+2,48+2,47+2,47+2,47+2,48+2,49+2,49+2,49+2,52+2,56+2,56+2,56+2,52+2,65+2,68+2,68+2,68+2,65+2,67+2,73+2,73+2,73+2,67+2
2602,Rodrigo Becão,23,191,79,Brazil,74,Right,2,2,Low/Medium,RCB,58.0,32.0,55.0,46.0,75.0,70.0,,48,30,75,69,24,36,45,27,65,57,54,62,48,70,47,42,71,60,74,32,74,70,28,39,31,64,76,76,74,48+2,48+2,48+2,47+2,46+2,46+2,46+2,47+2,48+2,48+2,48+2,50+2,55+2,55+2,55+2,50+2,64+2,68+2,68+2,68+2,64+2,66+2,72+2,72+2,72+2,66+2
2604,Felipe,34,188,75,Brazil,74,Left,3,2,Low/Medium,LCB,34.0,35.0,51.0,52.0,78.0,59.0,,34,20,74,62,19,44,49,21,64,60,34,34,49,72,63,68,66,38,64,40,70,81,29,46,35,68,77,80,76,47+2,47+2,47+2,43+2,46+2,46+2,46+2,43+2,48+2,48+2,48+2,45+2,56+2,56+2,56+2,45+2,59+2,67+2,67+2,67+2,59+2,62+2,72+2,72+2,72+2,62+2
2606,B. Poulain,31,189,83,France,74,Right,2,2,Low/High,LCB,33.0,26.0,57.0,46.0,77.0,74.0,"Power Free-Kick, Leadership",43,23,75,68,23,38,35,36,66,56,33,33,47,69,40,25,34,66,80,21,77,79,41,58,65,72,78,75,73,44+2,44+2,44+2,44+2,45+2,45+2,45+2,44+2,49+2,49+2,49+2,49+2,59+2,59+2,59+2,49+2,62+2,70+2,70+2,70+2,62+2,64+2,72+2,72+2,72+2,64+2
2607,P. Gouano,25,186,78,France,74,Right,2,2,Medium/High,RCB,64.0,25.0,50.0,51.0,74.0,76.0,,32,20,74,64,23,45,28,26,67,57,63,65,56,68,45,42,76,70,78,23,80,73,13,42,33,65,73,75,73,45+2,45+2,45+2,45+2,44+2,44+2,44+2,45+2,47+2,47+2,47+2,49+2,55+2,55+2,55+2,49+2,63+2,68+2,68+2,68+2,63+2,66+2,73+2,73+2,73+2,66+2
2608,G. Ferrari,27,189,82,Italy,74,Left,3,2,Medium/Medium,LCB,55.0,27.0,39.0,48.0,76.0,71.0,Leadership,14,30,70,60,15,38,18,23,64,60,64,47,48,70,44,33,77,55,77,18,75,76,22,20,28,68,75,78,76,45+2,45+2,45+2,41+2,43+2,43+2,43+2,41+2,44+2,44+2,44+2,44+2,51+2,51+2,51+2,44+2,59+2,67+2,67+2,67+2,59+2,63+2,73+2,73+2,73+2,63+2
2609,S. Morrison,28,194,84,England,74,Right,2,2,Medium/High,RCB,45.0,29.0,40.0,48.0,74.0,77.0,"Inflexible, Injury Prone, Long Passer (CPU AI Only)",30,22,78,53,20,43,20,27,47,54,44,46,51,70,39,52,75,61,84,18,81,73,25,31,47,57,74,74,74,46+2,46+2,46+2,41+2,42+2,42+2,42+2,41+2,42+2,42+2,42+2,43+2,48+2,48+2,48+2,43+2,59+2,64+2,64+2,64+2,59+2,62+2,73+2,73+2,73+2,62+2
2610,J. Aidoo,23,180,80,Ghana,74,Right,2,2,Medium/High,RCB,77.0,25.0,36.0,45.0,73.0,85.0,,29,18,74,48,21,35,24,28,42,48,74,79,63,65,71,40,86,78,88,23,88,71,25,23,31,63,70,76,72,45+2,45+2,45+2,41+2,41+2,41+2,41+2,41+2,40+2,40+2,40+2,44+2,45+2,45+2,45+2,44+2,61+2,62+2,62+2,62+2,61+2,65+2,73+2,73+2,73+2,65+2
3034,S. Medina,27,180,69,Colombia,73,Right,3,3,High/Medium,RCB,75.0,49.0,65.0,68.0,72.0,77.0,,62,49,72,70,50,65,57,40,64,70,74,76,73,69,65,50,80,81,78,40,70,72,68,67,56,68,70,73,75,63+2,63+2,63+2,65+2,64+2,64+2,64+2,65+2,65+2,65+2,65+2,67+2,67+2,67+2,67+2,67+2,71+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,72+2,72+2
3043,R. Rojas,23,176,75,Paraguay,73,Right,3,3,Medium/Medium,LCB,73.0,54.0,63.0,67.0,71.0,75.0,,71,51,75,68,49,65,33,32,66,68,71,74,70,68,71,62,90,71,76,49,75,70,63,57,59,69,73,68,68,64+2,64+2,64+2,64+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,66+2,64+2,64+2,64+2,66+2,69+2,68+2,68+2,68+2,69+2,70+2,71+2,71+2,71+2,70+2
3046,M. Knoll,28,186,81,Germany,73,Left,3,2,Medium/Medium,LCB,73.0,56.0,70.0,64.0,73.0,78.0,"Avoids Using Weaker Foot, Argues with Officials, Speed Dribbler (CPU AI Only)",69,38,73,73,49,59,78,83,65,67,70,75,73,73,66,80,89,79,78,71,74,67,57,66,67,65,75,76,71,63+2,63+2,63+2,64+2,63+2,63+2,63+2,64+2,64+2,64+2,64+2,65+2,67+2,67+2,67+2,65+2,71+2,71+2,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2
3049,O. Kúdela,32,182,78,Czech Republic,73,Right,3,2,Medium/High,RCB,72.0,54.0,64.0,66.0,73.0,75.0,"Leadership, Long Passer (CPU AI Only)",56,51,68,72,56,63,46,46,69,66,71,73,72,73,73,59,71,81,75,55,70,75,55,64,62,78,74,73,72,62+2,62+2,62+2,63+2,63+2,63+2,63+2,63+2,64+2,64+2,64+2,65+2,67+2,67+2,67+2,65+2,70+2,72+2,72+2,72+2,70+2,71+2,72+2,72+2,72+2,71+2
3073,S. Vittor,30,189,86,Argentina,73,Right,3,2,High/High,LCB,48.0,60.0,63.0,61.0,71.0,79.0,"Selfish, Long Passer (CPU AI Only)",59,52,73,71,55,62,48,51,66,65,43,52,48,69,35,75,66,75,84,65,74,68,58,58,62,68,71,73,71,63+2,63+2,63+2,59+2,61+2,61+2,61+2,59+2,61+2,61+2,61+2,61+2,65+2,65+2,65+2,61+2,66+2,69+2,69+2,69+2,66+2,66+2,71+2,71+2,71+2,66+2
3075,Ailton Valpaços,27,186,79,Brazil,73,Right,3,2,Medium/Medium,LCB,66.0,58.0,60.0,63.0,71.0,78.0,Injury Prone,47,42,72,73,50,60,60,48,67,66,71,62,67,64,62,79,76,75,79,76,80,65,55,50,50,72,70,75,77,62+2,62+2,62+2,60+2,61+2,61+2,61+2,60+2,61+2,61+2,61+2,61+2,64+2,64+2,64+2,61+2,66+2,69+2,69+2,69+2,66+2,68+2,72+2,72+2,72+2,68+2
3078,A. Scholz,26,189,87,Denmark,73,Right,3,2,Medium/High,LCB,64.0,51.0,60.0,64.0,72.0,76.0,,48,47,70,69,57,64,32,35,64,66,65,64,55,65,64,58,62,75,79,52,74,73,58,64,33,75,71,72,73,60+2,60+2,60+2,60+2,61+2,61+2,61+2,60+2,62+2,62+2,62+2,62+2,65+2,65+2,65+2,62+2,67+2,70+2,70+2,70+2,67+2,68+2,71+2,71+2,71+2,68+2
3096,Bruno Alves,37,189,83,Portugal,73,Right,3,3,Medium/Medium,RCB,37.0,67.0,64.0,64.0,71.0,81.0,"Long Throw-in, Leadership, Long Passer (CPU AI Only)",65,60,74,62,58,64,75,78,71,63,43,32,64,63,61,81,88,60,88,76,88,63,50,56,73,80,72,74,70,62+2,62+2,62+2,58+2,59+2,59+2,59+2,58+2,59+2,59+2,59+2,58+2,63+2,63+2,63+2,58+2,62+2,67+2,67+2,67+2,62+2,63+2,72+2,72+2,72+2,63+2
3107,D. Toši?,34,185,80,Serbia,73,Left,2,2,High/High,RCB,53.0,51.0,63.0,54.0,72.0,78.0,"Diver, Injury Prone",64,38,72,70,32,59,53,46,62,55,56,51,33,67,36,74,72,70,81,58,80,73,65,58,43,64,68,73,74,59+2,59+2,59+2,57+2,58+2,58+2,58+2,57+2,58+2,58+2,58+2,59+2,63+2,63+2,63+2,59+2,66+2,68+2,68+2,68+2,66+2,67+2,71+2,71+2,71+2,67+2
3108,Guitián,28,181,69,Spain,73,Right,3,2,Low/Medium,RCB,66.0,41.0,58.0,62.0,71.0,77.0,,35,36,71,74,31,58,44,34,66,65,64,67,66,68,64,59,92,72,79,37,73,74,52,58,30,70,71,70,69,57+2,57+2,57+2,56+2,58+2,58+2,58+2,56+2,60+2,60+2,60+2,59+2,64+2,64+2,64+2,59+2,65+2,70+2,70+2,70+2,65+2,66+2,72+2,72+2,72+2,66+2
3111,S. Taniguchi,27,183,73,Japan,73,Right,3,2,Low/High,LCB,66.0,45.0,58.0,59.0,73.0,74.0,,60,35,74,68,39,55,35,32,66,64,60,71,60,68,62,63,88,78,73,48,66,70,55,47,45,60,73,76,69,58+2,58+2,58+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,60+2,62+2,62+2,62+2,60+2,68+2,69+2,69+2,69+2,68+2,69+2,71+2,71+2,71+2,69+2
3114,F. Diagne,29,185,78,Senegal,73,Right,3,2,Medium/Medium,LCB,64.0,42.0,58.0,65.0,70.0,77.0,Leadership,53,34,74,65,40,63,44,45,65,67,65,64,69,67,65,57,85,72,76,41,83,70,50,50,56,66,69,71,69,57+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,58+2,58+2,58+2,60+2,61+2,61+2,61+2,60+2,66+2,68+2,68+2,68+2,66+2,67+2,71+2,71+2,71+2,67+2
3116,Diego Ângelo,33,192,84,Brazil,73,Left,2,2,Medium/High,LCB,34.0,62.0,65.0,50.0,75.0,77.0,"Long Throw-in, Diver, Leadership, Argues with Officials",69,52,77,68,28,50,63,77,69,58,33,35,30,61,29,84,34,69,86,72,75,73,54,51,59,68,78,74,70,60+2,60+2,60+2,54+2,56+2,56+2,56+2,54+2,55+2,55+2,55+2,56+2,62+2,62+2,62+2,56+2,64+2,69+2,69+2,69+2,64+2,65+2,72+2,72+2,72+2,65+2
3118,Juan Cala,29,185,78,Spain,73,Right,3,2,Medium/High,LCB,61.0,53.0,62.0,60.0,71.0,80.0,"Inflexible, Leadership",59,46,70,72,47,57,67,37,69,63,55,66,67,67,59,70,84,79,82,59,73,72,36,47,46,59,70,72,67,58+2,58+2,58+2,57+2,56+2,56+2,56+2,57+2,58+2,58+2,58+2,59+2,62+2,62+2,62+2,59+2,67+2,69+2,69+2,69+2,67+2,68+2,71+2,71+2,71+2,68+2
3119,B. Kuscevic,23,185,80,Chile,73,Right,3,2,Medium/Medium,RCB,70.0,41.0,54.0,59.0,72.0,77.0,,43,35,73,68,38,56,35,43,64,61,71,69,64,71,62,55,79,73,82,38,71,70,56,42,39,70,72,74,70,57+2,57+2,57+2,56+2,56+2,56+2,56+2,56+2,56+2,56+2,56+2,58+2,60+2,60+2,60+2,58+2,66+2,68+2,68+2,68+2,66+2,67+2,72+2,72+2,72+2,67+2
3123,Y. Meriah,25,190,83,Tunisia,73,Right,2,2,Low/Medium,LCB,74.0,49.0,52.0,60.0,74.0,69.0,,31,34,68,67,46,57,25,32,68,62,72,75,65,68,58,68,76,62,70,63,73,74,38,46,66,67,74,76,70,56+2,56+2,56+2,54+2,56+2,56+2,56+2,54+2,57+2,57+2,57+2,56+2,61+2,61+2,61+2,56+2,64+2,68+2,68+2,68+2,64+2,66+2,71+2,71+2,71+2,66+2
3124,C. Basham,30,190,80,England,73,Right,2,2,High/Medium,RCB,66.0,43.0,57.0,59.0,72.0,79.0,"Diver, Injury Prone, Giant Throw-in",52,37,68,63,52,62,48,30,60,56,63,68,53,68,57,59,71,79,79,40,80,75,48,59,31,59,70,73,70,56+2,56+2,56+2,56+2,56+2,56+2,56+2,56+2,57+2,57+2,57+2,59+2,61+2,61+2,61+2,59+2,66+2,68+2,68+2,68+2,66+2,67+2,71+2,71+2,71+2,67+2
