,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
1795,M. Rog,23,180,73,Croatia,75,Right,3,3,High/Medium,LCM,74.0,66.0,77.0,75.0,63.0,67.0,,75,62,47,82,65,77,64,57,78,78,76,73,63,72,67,70,43,63,68,74,74,58,62,76,60,76,64,68,66,67+2,67+2,67+2,73+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,70+2,70+2,70+2,70+2,70+2,68+2,64+2,64+2,64+2,68+2
1804,Carles Gil,26,170,65,Spain,75,Left,4,4,High/Low,LCM,65.0,68.0,75.0,77.0,39.0,55.0,Argues with Officials,76,70,34,77,71,77,76,65,75,78,65,65,74,73,75,63,60,64,55,66,41,40,72,75,69,72,36,43,39,66+2,66+2,66+2,73+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,71+2,71+2,71+2,73+2,59+2,58+2,58+2,58+2,59+2,55+2,46+2,46+2,46+2,55+2
1822,H. Behrens,29,188,82,Germany,75,Right,2,3,High/High,RCM,67.0,71.0,65.0,70.0,75.0,81.0,"Diver, Avoids Using Weaker Foot",54,68,81,74,62,69,52,40,68,74,66,67,65,76,62,78,90,90,78,77,77,79,72,69,57,71,71,76,73,72+2,72+2,72+2,69+2,71+2,71+2,71+2,69+2,71+2,71+2,71+2,70+2,73+2,73+2,73+2,70+2,72+2,75+2,75+2,75+2,72+2,73+2,76+2,76+2,76+2,73+2
1824,Danilo,23,183,76,Brazil,75,Right,3,3,Medium/Medium,LCM,67.0,66.0,71.0,72.0,74.0,75.0,"Injury Prone, Finesse Shot",60,60,78,76,63,72,70,72,71,75,66,68,68,77,66,75,86,79,72,71,77,77,73,74,57,80,71,75,72,71+2,71+2,71+2,70+2,71+2,71+2,71+2,70+2,72+2,72+2,72+2,71+2,74+2,74+2,74+2,71+2,72+2,74+2,74+2,74+2,72+2,72+2,74+2,74+2,74+2,72+2
1825,J. Kurti?,30,186,88,Slovenia,75,Right,3,3,High/Medium,LCM,61.0,69.0,73.0,71.0,71.0,78.0,"Long Throw-in, Argues with Officials",67,60,71,77,69,71,68,75,75,75,63,60,63,74,62,80,65,71,83,76,77,75,74,72,65,75,65,75,72,71+2,71+2,71+2,69+2,71+2,71+2,71+2,69+2,71+2,71+2,71+2,70+2,74+2,74+2,74+2,70+2,71+2,74+2,74+2,74+2,71+2,70+2,73+2,73+2,73+2,70+2
1827,S. Tonali,19,181,79,Italy,75,Right,4,3,Medium/High,CDM,78.0,65.0,75.0,75.0,71.0,76.0,"Avoids Using Weaker Foot, Selfish, Leadership, Finesse Shot",72,61,70,77,61,76,70,67,80,76,82,75,69,72,73,75,64,74,79,68,76,73,61,74,65,74,70,71,70,70+2,70+2,70+2,72+2,71+2,71+2,71+2,72+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,73+2,74+2,74+2,74+2,73+2,72+2,72+2,72+2,72+2,72+2
1829,E. Gnahoré,25,188,88,France,75,Right,3,3,High/Medium,LDM,66.0,67.0,71.0,73.0,68.0,77.0,"Selfish, Crowd Favourite",61,67,60,77,54,75,63,62,73,74,67,65,62,74,61,73,62,77,83,68,65,71,70,72,57,70,69,72,53,70+2,70+2,70+2,70+2,71+2,71+2,71+2,70+2,72+2,72+2,72+2,71+2,73+2,73+2,73+2,71+2,69+2,72+2,72+2,72+2,69+2,67+2,68+2,68+2,68+2,67+2
1832,André Simões,29,177,74,Portugal,75,Right,3,3,Medium/High,LDM,77.0,68.0,71.0,74.0,74.0,72.0,,68,65,70,74,60,73,68,47,74,76,76,78,75,74,74,75,77,86,68,72,61,74,59,74,65,74,72,76,77,69+2,69+2,69+2,71+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,72+2,73+2,73+2,73+2,72+2,75+2,74+2,74+2,74+2,75+2,75+2,72+2,72+2,72+2,75+2
1840,J. McGinn,24,178,68,Scotland,75,Left,4,3,High/High,RCM,73.0,66.0,71.0,76.0,70.0,78.0,"Leadership, Argues with Officials, Finesse Shot",63,62,59,75,71,76,66,61,75,75,74,72,77,72,80,72,75,88,75,73,75,71,65,75,55,64,69,73,68,68+2,68+2,68+2,71+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,72+2,74+2,74+2,74+2,72+2,72+2,73+2,73+2,73+2,72+2,71+2,70+2,70+2,70+2,71+2
1843,Granell,30,175,70,Spain,75,Left,4,3,Medium/Medium,LCM,61.0,72.0,77.0,71.0,65.0,67.0,"Avoids Using Weaker Foot, Leadership, Argues with Officials",73,71,55,78,56,70,80,76,77,72,65,58,69,71,77,73,67,68,65,77,72,72,72,77,75,71,55,73,65,68+2,68+2,68+2,71+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,74+2,74+2,74+2,71+2,69+2,71+2,71+2,71+2,69+2,67+2,66+2,66+2,66+2,67+2
1848,J. Allen,29,168,62,Wales,75,Right,3,3,High/High,RCM,67.0,65.0,72.0,75.0,73.0,73.0,Diver,73,68,52,75,54,72,66,59,71,74,68,66,82,81,91,67,81,92,60,58,81,73,71,72,60,83,75,77,71,67+2,67+2,67+2,71+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,75+2,75+2,75+2,75+2,75+2,74+2,71+2,71+2,71+2,74+2
1851,G. Castro,32,172,72,Germany,75,Right,4,3,Medium/Medium,LCM,56.0,69.0,77.0,76.0,66.0,62.0,,77,66,47,78,66,75,80,69,75,77,59,53,78,76,78,75,73,66,59,73,64,73,68,76,58,80,69,65,68,67+2,67+2,67+2,71+2,71+2,71+2,71+2,71+2,73+2,73+2,73+2,71+2,74+2,74+2,74+2,71+2,70+2,71+2,71+2,71+2,70+2,68+2,66+2,66+2,66+2,68+2
1853,M. Jensen,23,173,68,Denmark,75,Right,4,3,Medium/Medium,LCM,72.0,67.0,73.0,75.0,64.0,70.0,"Selfish, Finesse Shot, Crowd Favourite",63,65,50,76,50,73,63,66,75,74,73,72,87,74,78,71,72,87,63,69,65,59,69,80,69,80,76,63,54,67+2,67+2,67+2,72+2,71+2,71+2,71+2,72+2,74+2,74+2,74+2,72+2,73+2,73+2,73+2,72+2,69+2,70+2,70+2,70+2,69+2,67+2,64+2,64+2,64+2,67+2
1854,L. Montes,33,166,68,Mexico,75,Left,3,3,High/High,LCM,64.0,69.0,74.0,77.0,58.0,67.0,"Avoids Using Weaker Foot, Leadership, Argues with Officials, Finesse Shot, Speed Dribbler (CPU AI Only), Giant Throw-in",67,67,46,79,70,76,72,69,73,77,65,64,82,71,87,72,70,76,60,69,70,64,70,76,68,79,60,60,45,67+2,67+2,67+2,72+2,71+2,71+2,71+2,72+2,74+2,74+2,74+2,72+2,73+2,73+2,73+2,72+2,66+2,68+2,68+2,68+2,66+2,63+2,60+2,60+2,60+2,63+2
1862,V. Buyalskyi,26,170,61,Ukraine,75,Right,4,3,High/High,LDM,71.0,67.0,70.0,76.0,67.0,49.0,,64,68,38,75,52,75,54,50,69,73,70,72,86,76,88,66,54,78,34,72,47,75,69,75,49,73,65,74,69,65+2,65+2,65+2,72+2,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,73+2,73+2,73+2,72+2,72+2,70+2,70+2,70+2,72+2,70+2,62+2,62+2,62+2,70+2
1863,J. Durmaz,30,180,69,Sweden,75,Left,4,3,Medium/Low,RCM,70.0,70.0,75.0,77.0,34.0,60.0,"Selfish, Argues with Officials, Crowd Favourite",74,67,22,75,68,79,76,76,73,75,72,68,76,72,76,75,52,66,53,72,73,29,67,75,74,75,31,44,30,65+2,65+2,65+2,73+2,71+2,71+2,71+2,73+2,73+2,73+2,73+2,72+2,69+2,69+2,69+2,72+2,57+2,56+2,56+2,56+2,57+2,52+2,44+2,44+2,44+2,52+2
1878,K. Malong,23,180,79,Cameroon,75,Right,4,3,Medium/Medium,CDM,75.0,68.0,71.0,71.0,69.0,81.0,"Leadership, Argues with Officials",69,62,54,78,52,70,62,40,73,75,74,75,66,72,73,85,76,76,84,74,81,72,63,67,57,65,70,74,62,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,71+2,73+2,73+2,73+2,71+2,70+2,71+2,71+2,71+2,70+2
1879,L. Lerager,25,188,85,Denmark,75,Right,3,3,High/High,RCM,61.0,67.0,69.0,69.0,70.0,74.0,Diver,62,66,74,76,63,68,47,43,71,74,59,63,63,74,53,72,74,86,68,68,76,75,72,74,48,67,67,71,66,69+2,69+2,69+2,68+2,70+2,70+2,70+2,68+2,71+2,71+2,71+2,70+2,73+2,73+2,73+2,70+2,70+2,73+2,73+2,73+2,70+2,70+2,71+2,71+2,71+2,70+2
1880,D. Brašanac,27,178,73,Serbia,75,Right,3,3,Medium/High,RDM,52.0,68.0,71.0,71.0,71.0,73.0,Injury Prone,64,64,64,76,52,70,60,59,74,75,57,47,58,77,67,80,65,72,71,65,82,70,74,74,70,75,72,73,70,69+2,69+2,69+2,68+2,70+2,70+2,70+2,68+2,71+2,71+2,71+2,69+2,73+2,73+2,73+2,69+2,69+2,73+2,73+2,73+2,69+2,68+2,71+2,71+2,71+2,68+2
1881,L. Aued,32,182,81,Argentina,75,Left,3,3,Medium/Medium,RCM,57.0,68.0,73.0,72.0,67.0,77.0,"Avoids Using Weaker Foot, Leadership, Argues with Officials, Speed Dribbler (CPU AI Only)",69,65,68,77,63,72,65,69,74,76,50,63,65,73,64,71,60,77,83,71,68,68,70,74,70,68,68,67,64,69+2,69+2,69+2,69+2,70+2,70+2,70+2,69+2,71+2,71+2,71+2,70+2,73+2,73+2,73+2,70+2,69+2,72+2,72+2,72+2,69+2,68+2,69+2,69+2,69+2,68+2
1885,N. Domínguez,21,179,73,Argentina,75,Right,4,3,High/High,LCM,79.0,63.0,70.0,74.0,70.0,78.0,Injury Prone,63,61,65,79,51,73,49,45,75,75,82,77,80,69,76,71,85,91,68,67,85,69,59,69,51,57,59,79,81,67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,74+2,74+2,74+2,74+2,74+2,74+2,72+2,72+2,72+2,74+2
1887,Zeca,30,182,67,Greece,75,Right,3,3,High/High,LCM,75.0,61.0,71.0,74.0,73.0,78.0,"Injury Prone, Avoids Using Weaker Foot, Speed Dribbler (CPU AI Only)",69,59,55,76,65,71,63,58,73,76,75,75,74,83,75,68,64,90,71,60,82,78,66,70,55,78,76,72,70,67+2,67+2,67+2,71+2,70+2,70+2,70+2,71+2,71+2,71+2,71+2,73+2,74+2,74+2,74+2,73+2,76+2,76+2,76+2,76+2,76+2,75+2,72+2,72+2,72+2,75+2
1891,F. Midtsjø,25,176,70,Norway,75,Right,3,3,Medium/Medium,RCM,73.0,62.0,73.0,74.0,67.0,76.0,,72,56,58,77,60,72,66,55,74,74,73,73,78,75,83,72,65,87,73,66,74,76,66,72,51,77,64,68,60,67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,72+2,73+2,73+2,73+2,72+2,71+2,68+2,68+2,68+2,71+2
1897,Salva Sevilla,35,178,71,Spain,75,Right,3,3,Medium/Medium,LCM,46.0,70.0,80.0,71.0,48.0,60.0,,75,64,53,80,56,71,81,83,82,78,41,50,52,72,65,81,34,62,62,79,60,55,66,82,71,73,42,50,38,66+2,66+2,66+2,69+2,70+2,70+2,70+2,69+2,72+2,72+2,72+2,70+2,73+2,73+2,73+2,70+2,60+2,64+2,64+2,64+2,60+2,56+2,53+2,53+2,53+2,56+2
1899,L. Menossi,25,169,70,Argentina,75,Right,3,3,Medium/Medium,LCM,78.0,63.0,72.0,76.0,69.0,69.0,"Leadership, Argues with Officials",63,49,47,78,71,72,68,68,76,76,82,74,92,75,92,76,82,88,55,78,76,74,68,69,57,67,73,71,66,65+2,65+2,65+2,71+2,70+2,70+2,70+2,71+2,72+2,72+2,72+2,72+2,74+2,74+2,74+2,72+2,73+2,74+2,74+2,74+2,73+2,72+2,68+2,68+2,68+2,72+2
1900,A. Nagy,24,178,70,Hungary,75,Right,5,3,Medium/High,LDM,70.0,54.0,76.0,80.0,72.0,61.0,"Diver, Finesse Shot",72,48,54,80,68,80,74,62,78,80,71,69,79,73,79,58,53,76,52,58,65,75,64,77,58,76,75,73,67,63+2,63+2,63+2,71+2,70+2,70+2,70+2,71+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,73+2,74+2,74+2,74+2,74+2,74+2,72+2,68+2,68+2,68+2,72+2
1903,Cláudio Falcão,24,185,75,Brazil,75,Right,3,3,High/High,RCM,66.0,65.0,69.0,71.0,72.0,76.0,,65,58,66,76,58,70,56,53,72,73,67,66,68,74,67,78,83,89,69,66,75,72,67,68,74,72,69,78,64,68+2,68+2,68+2,68+2,69+2,69+2,69+2,68+2,69+2,69+2,69+2,70+2,72+2,72+2,72+2,70+2,72+2,73+2,73+2,73+2,72+2,71+2,71+2,71+2,71+2,71+2
1908,A. Ring,28,178,73,Finland,75,Right,3,3,High/High,RCM,74.0,65.0,70.0,73.0,73.0,76.0,"Injury Prone, Avoids Using Weaker Foot, Leadership",66,62,54,75,66,73,70,63,72,73,77,71,77,72,74,73,79,76,74,66,82,75,63,63,59,70,74,76,71,67+2,67+2,67+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,70+2,72+2,74+2,74+2,74+2,72+2,72+2,72+2,72+2,72+2,72+2
1912,Sergio Álvarez,27,183,74,Spain,75,Right,3,3,Medium/Medium,RDM,64.0,66.0,68.0,68.0,70.0,78.0,"Leadership, Argues with Officials, Finesse Shot",54,60,57,74,59,65,59,52,75,72,62,65,70,74,57,80,71,90,74,73,76,75,70,73,41,82,67,74,69,67+2,67+2,67+2,67+2,69+2,69+2,69+2,67+2,70+2,70+2,70+2,68+2,73+2,73+2,73+2,68+2,70+2,74+2,74+2,74+2,70+2,70+2,70+2,70+2,70+2,70+2
1915,M. Rits,25,178,72,Belgium,75,Right,5,3,Medium/High,LCM,67.0,63.0,73.0,70.0,71.0,74.0,,67,62,52,77,61,68,67,69,73,73,65,68,70,72,74,62,52,89,69,67,72,75,73,73,57,71,76,71,69,66+2,66+2,66+2,69+2,69+2,69+2,69+2,69+2,71+2,71+2,71+2,71+2,73+2,73+2,73+2,71+2,73+2,74+2,74+2,74+2,73+2,72+2,69+2,69+2,69+2,72+2
1916,G. Giménez,27,188,83,Argentina,75,Left,3,4,Medium/Medium,RCM,62.0,62.0,75.0,76.0,66.0,81.0,"Finesse Shot, Giant Throw-in, Crowd Favourite",71,56,57,81,55,79,53,63,80,76,55,67,65,70,67,75,57,82,86,66,73,67,59,72,62,82,67,67,64,66+2,66+2,66+2,69+2,69+2,69+2,69+2,69+2,71+2,71+2,71+2,71+2,74+2,74+2,74+2,71+2,71+2,73+2,73+2,73+2,71+2,68+2,68+2,68+2,68+2,68+2
1918,Luis Milla,24,175,67,Spain,75,Right,3,3,High/High,RCM,71.0,60.0,72.0,72.0,69.0,72.0,"Avoids Using Weaker Foot, Beat Offside Trap, Finesse Shot",62,51,48,78,51,69,72,74,72,75,73,70,74,75,79,73,70,88,66,66,68,73,66,73,63,81,72,71,67,64+2,64+2,64+2,68+2,69+2,69+2,69+2,68+2,71+2,71+2,71+2,70+2,73+2,73+2,73+2,70+2,72+2,73+2,73+2,73+2,72+2,71+2,68+2,68+2,68+2,71+2
1921,F. Haroun,33,188,75,Belgium,75,Right,3,3,High/High,LDM,55.0,68.0,65.0,67.0,74.0,82.0,"Diver, Avoids Using Weaker Foot",57,67,69,68,63,67,66,61,64,72,49,59,55,78,53,71,58,92,80,67,82,79,72,70,66,81,82,69,63,69+2,69+2,69+2,66+2,68+2,68+2,68+2,66+2,68+2,68+2,68+2,67+2,71+2,71+2,71+2,67+2,70+2,74+2,74+2,74+2,70+2,70+2,73+2,73+2,73+2,70+2
1922,K. Phillips,23,178,72,England,75,Right,3,3,Medium/High,CDM,67.0,66.0,69.0,68.0,72.0,83.0,"Diver, Injury Prone, Leadership",64,64,63,74,55,65,52,67,74,72,66,67,68,70,72,75,81,85,82,67,83,72,66,67,58,77,72,75,70,68+2,68+2,68+2,67+2,68+2,68+2,68+2,67+2,68+2,68+2,68+2,68+2,71+2,71+2,71+2,68+2,71+2,74+2,74+2,74+2,71+2,71+2,73+2,73+2,73+2,71+2
1923,O. Alonso,33,180,70,Cuba,75,Right,4,2,Medium/High,LDM,62.0,65.0,68.0,73.0,70.0,77.0,Leadership,47,55,64,82,69,74,66,51,78,74,63,62,66,73,74,84,63,72,76,66,87,68,63,62,66,77,71,73,72,68+2,68+2,68+2,66+2,68+2,68+2,68+2,66+2,69+2,69+2,69+2,67+2,72+2,72+2,72+2,67+2,68+2,74+2,74+2,74+2,68+2,68+2,72+2,72+2,72+2,68+2
1924,Mario Suárez,32,188,80,Spain,75,Right,4,3,Medium/High,CDM,45.0,68.0,72.0,70.0,65.0,77.0,,64,66,68,77,43,70,66,70,76,77,39,49,54,76,48,80,56,73,83,68,73,76,64,71,59,74,47,74,69,68+2,68+2,68+2,66+2,68+2,68+2,68+2,66+2,69+2,69+2,69+2,67+2,73+2,73+2,73+2,67+2,68+2,72+2,72+2,72+2,68+2,67+2,69+2,69+2,69+2,67+2
1925,D. Le Tallec,29,187,80,France,75,Right,4,2,Medium/High,LCM,67.0,62.0,66.0,70.0,76.0,75.0,,52,60,74,75,58,71,64,37,70,71,68,67,65,69,63,67,74,75,77,60,71,76,65,68,66,67,76,76,73,67+2,67+2,67+2,66+2,68+2,68+2,68+2,66+2,68+2,68+2,68+2,67+2,70+2,70+2,70+2,67+2,70+2,73+2,73+2,73+2,70+2,71+2,74+2,74+2,74+2,71+2
1927,V. Behrami,34,185,82,Switzerland,75,Right,3,3,Medium/High,RDM,62.0,64.0,71.0,71.0,74.0,74.0,"Power Free-Kick, Injury Prone",68,54,66,74,69,70,70,68,72,74,64,60,69,72,68,76,69,70,71,70,90,74,66,70,67,76,72,78,76,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,69+2,69+2,69+2,68+2,71+2,71+2,71+2,68+2,71+2,74+2,74+2,74+2,71+2,71+2,74+2,74+2,74+2,71+2
1931,D. Chará,33,172,68,Colombia,75,Right,4,3,High/High,LDM,80.0,60.0,66.0,71.0,72.0,78.0,"Injury Prone, Avoids Using Weaker Foot, Giant Throw-in",47,57,52,75,54,70,64,59,71,71,81,79,74,72,80,72,67,90,69,57,88,72,64,67,62,72,74,75,74,65+2,65+2,65+2,67+2,68+2,68+2,68+2,67+2,69+2,69+2,69+2,69+2,71+2,71+2,71+2,69+2,72+2,74+2,74+2,74+2,72+2,72+2,71+2,71+2,71+2,72+2
1934,Jorginhson,27,178,75,Brazil,75,Left,4,2,Medium/Medium,RDM,72.0,57.0,68.0,75.0,76.0,69.0,Giant Throw-in,50,61,71,70,41,75,75,55,75,73,71,72,78,77,77,51,52,74,66,56,72,76,55,77,61,67,78,77,76,64+2,64+2,64+2,67+2,68+2,68+2,68+2,67+2,70+2,70+2,70+2,69+2,72+2,72+2,72+2,69+2,71+2,74+2,74+2,74+2,71+2,72+2,73+2,73+2,73+2,72+2
1939,S. Sydorchuk,28,189,80,Ukraine,75,Right,3,3,High/High,RDM,66.0,59.0,66.0,68.0,71.0,72.0,,50,63,46,75,31,70,40,49,73,72,68,65,57,75,48,47,59,78,73,72,64,79,69,72,41,76,72,75,67,63+2,63+2,63+2,67+2,68+2,68+2,68+2,67+2,70+2,70+2,70+2,68+2,73+2,73+2,73+2,68+2,70+2,73+2,73+2,73+2,70+2,69+2,69+2,69+2,69+2,69+2
1940,Alfa Semedo,21,189,82,Guinea Bissau,75,Right,4,3,Medium/Medium,LCM,67.0,60.0,64.0,68.0,73.0,83.0,"Leadership, Argues with Officials",49,48,72,72,55,69,55,44,73,73,65,68,56,75,46,79,62,81,87,70,81,74,64,67,47,69,72,76,66,67+2,67+2,67+2,65+2,67+2,67+2,67+2,65+2,67+2,67+2,67+2,66+2,71+2,71+2,71+2,66+2,69+2,74+2,74+2,74+2,69+2,70+2,74+2,74+2,74+2,70+2
1943,Gabrisco Aníbal,27,182,77,Brazil,75,Right,3,2,Medium/High,RDM,69.0,62.0,66.0,64.0,74.0,78.0,,62,57,72,76,44,59,57,54,71,72,68,70,61,81,61,72,73,87,72,67,82,72,65,56,66,73,80,70,74,67+2,67+2,67+2,65+2,67+2,67+2,67+2,65+2,66+2,66+2,66+2,67+2,70+2,70+2,70+2,67+2,73+2,74+2,74+2,74+2,73+2,73+2,74+2,74+2,74+2,73+2
1950,O. Norwood,28,175,69,Northern Ireland,75,Right,3,2,Medium/Medium,CM,57.0,66.0,78.0,68.0,70.0,62.0,"Diver, Injury Prone, Leadership, Argues with Officials",76,58,58,80,69,62,72,75,82,76,59,55,68,71,73,77,64,69,56,73,69,73,59,76,70,69,69,74,70,64+2,64+2,64+2,67+2,67+2,67+2,67+2,67+2,70+2,70+2,70+2,69+2,73+2,73+2,73+2,69+2,71+2,73+2,73+2,73+2,71+2,70+2,68+2,68+2,68+2,70+2
1951,X. Chavalerin,28,179,69,France,75,Left,3,3,Medium/Medium,LDM,67.0,62.0,72.0,71.0,68.0,72.0,,68,59,48,76,59,68,66,68,74,75,68,67,67,73,77,70,46,90,69,63,62,78,60,72,63,65,68,70,66,64+2,64+2,64+2,68+2,67+2,67+2,67+2,68+2,69+2,69+2,69+2,70+2,73+2,73+2,73+2,70+2,73+2,73+2,73+2,73+2,73+2,71+2,67+2,67+2,67+2,71+2
1952,R. Cohade,34,181,75,France,75,Right,3,3,Medium/High,RCM,50.0,59.0,76.0,72.0,69.0,71.0,"Diver, Injury Prone, Avoids Using Weaker Foot",72,52,63,78,65,72,76,71,77,77,52,48,60,72,72,57,70,70,68,72,78,67,67,76,67,74,76,66,68,63+2,63+2,63+2,67+2,67+2,67+2,67+2,67+2,70+2,70+2,70+2,69+2,73+2,73+2,73+2,69+2,69+2,72+2,72+2,72+2,69+2,68+2,69+2,69+2,69+2,68+2
1953,Fran Beltrán,20,170,66,Spain,75,Right,3,3,Medium/Medium,LDM,68.0,53.0,72.0,75.0,75.0,65.0,,69,47,60,75,55,75,54,55,77,73,71,66,77,71,77,61,58,66,64,55,68,76,63,76,49,66,78,75,79,62+2,62+2,62+2,68+2,67+2,67+2,67+2,68+2,70+2,70+2,70+2,70+2,72+2,72+2,72+2,70+2,72+2,74+2,74+2,74+2,72+2,72+2,71+2,71+2,71+2,72+2
1956,A. Ademi,28,185,79,FYR Macedonia,75,Right,3,3,High/High,RCM,61.0,60.0,64.0,66.0,73.0,80.0,"Avoids Using Weaker Foot, Giant Throw-in",42,60,66,76,40,70,49,48,72,69,53,68,43,70,55,68,63,84,81,58,77,73,62,68,46,72,76,74,69,65+2,65+2,65+2,63+2,66+2,66+2,66+2,63+2,67+2,67+2,67+2,65+2,70+2,70+2,70+2,65+2,68+2,73+2,73+2,73+2,68+2,68+2,73+2,73+2,73+2,68+2
1957,W. Vainqueur,30,179,73,France,75,Right,3,3,Medium/Medium,CDM,65.0,57.0,67.0,71.0,72.0,81.0,,64,50,62,74,56,71,52,45,69,73,64,65,62,75,70,75,73,86,80,62,80,78,56,64,32,76,70,74,69,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,66+2,66+2,66+2,68+2,70+2,70+2,70+2,68+2,72+2,74+2,74+2,74+2,72+2,71+2,73+2,73+2,73+2,71+2
1963,J. Hernández,30,171,78,Mexico,75,Right,3,3,Medium/High,RDM,68.0,60.0,71.0,69.0,70.0,78.0,,64,49,56,74,71,67,71,63,71,73,65,71,67,69,70,74,81,90,69,69,84,75,56,73,69,75,71,72,69,63+2,63+2,63+2,66+2,66+2,66+2,66+2,66+2,68+2,68+2,68+2,68+2,71+2,71+2,71+2,68+2,72+2,73+2,73+2,73+2,72+2,71+2,71+2,71+2,71+2,71+2
1979,I. Šunji?,22,184,75,Croatia,75,Right,3,2,Medium/High,LCM,70.0,57.0,60.0,64.0,77.0,79.0,Giant Throw-in,49,55,66,68,43,61,31,38,64,67,75,65,72,75,57,67,58,93,70,60,87,80,56,65,43,62,79,77,74,63+2,63+2,63+2,63+2,64+2,64+2,64+2,63+2,64+2,64+2,64+2,64+2,68+2,68+2,68+2,64+2,72+2,74+2,74+2,74+2,72+2,72+2,74+2,74+2,74+2,72+2
1981,J. Hogg,30,176,73,England,75,Right,3,3,Low/High,CDM,67.0,55.0,65.0,68.0,75.0,79.0,"Power Free-Kick, Injury Prone, Avoids Using Weaker Foot, Giant Throw-in",58,54,64,74,51,67,46,41,69,68,69,65,64,72,72,61,64,88,73,54,85,76,58,63,41,70,74,77,76,63+2,63+2,63+2,64+2,64+2,64+2,64+2,64+2,65+2,65+2,65+2,66+2,69+2,69+2,69+2,66+2,72+2,74+2,74+2,74+2,72+2,72+2,73+2,73+2,73+2,72+2
1983,N. Domingo,34,174,70,Argentina,75,Right,3,3,Low/High,CDM,51.0,61.0,67.0,69.0,74.0,71.0,"Diver, Leadership",58,55,60,73,58,64,59,47,75,74,49,52,72,74,74,67,68,78,66,68,73,74,58,68,68,75,75,77,71,62+2,62+2,62+2,63+2,64+2,64+2,64+2,63+2,66+2,66+2,66+2,65+2,71+2,71+2,71+2,65+2,69+2,73+2,73+2,73+2,69+2,69+2,71+2,71+2,71+2,69+2
1986,A. Romao,35,180,74,Togo,75,Right,3,3,Medium/High,RDM,53.0,55.0,65.0,69.0,75.0,79.0,,60,42,70,71,57,68,35,45,68,71,51,55,64,77,70,69,74,74,78,67,87,77,55,69,57,77,72,78,75,62+2,62+2,62+2,62+2,63+2,63+2,63+2,62+2,65+2,65+2,65+2,64+2,69+2,69+2,69+2,64+2,70+2,74+2,74+2,74+2,70+2,70+2,75+2,75+2,75+2,70+2
1992,B. Pearson,24,176,71,England,75,Right,3,3,Medium/High,RDM,70.0,50.0,63.0,71.0,72.0,85.0,"Injury Prone, Leadership",52,47,50,71,40,70,45,40,68,72,72,69,70,66,75,63,85,90,78,44,95,73,57,64,42,73,74,76,74,60+2,60+2,60+2,63+2,63+2,63+2,63+2,63+2,65+2,65+2,65+2,66+2,68+2,68+2,68+2,66+2,71+2,74+2,74+2,74+2,71+2,71+2,73+2,73+2,73+2,71+2
1997,M. Fritzler,32,179,73,Argentina,75,Right,3,2,Medium/High,CDM,52.0,51.0,65.0,65.0,74.0,76.0,Injury Prone,43,41,67,76,45,63,59,44,71,70,55,50,66,65,57,65,79,74,73,57,83,77,63,68,51,70,72,77,74,60+2,60+2,60+2,60+2,62+2,62+2,62+2,60+2,64+2,64+2,64+2,62+2,69+2,69+2,69+2,62+2,67+2,73+2,73+2,73+2,67+2,67+2,73+2,73+2,73+2,67+2
