,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
1818,G. Charbonnier,30,188,80,France,75,Right,3,3,High/Medium,LS,46.0,74.0,63.0,74.0,35.0,72.0,"Selfish, Long Passer (CPU AI Only)",52,78,78,71,66,75,60,59,53,76,40,51,68,76,59,74,60,70,85,67,44,28,78,70,74,76,27,39,13,73+2,73+2,73+2,68+2,71+2,71+2,71+2,68+2,70+2,70+2,70+2,67+2,66+2,66+2,66+2,67+2,49+2,52+2,52+2,52+2,49+2,46+2,47+2,47+2,47+2,46+2
1819,A. Paloschi,29,182,80,Italy,75,Right,4,3,High/Low,RS,69.0,69.0,58.0,72.0,28.0,75.0,Long Passer (CPU AI Only),52,77,76,68,75,69,70,47,42,76,74,64,76,74,69,74,90,67,74,41,83,21,81,59,80,80,31,16,16,73+2,73+2,73+2,69+2,71+2,71+2,71+2,69+2,68+2,68+2,68+2,67+2,59+2,59+2,59+2,67+2,49+2,48+2,48+2,48+2,49+2,46+2,46+2,46+2,46+2,46+2
1820,M. Krmen?ík,26,190,92,Czech Republic,75,Right,4,3,High/Medium,ST,76.0,72.0,58.0,70.0,27.0,76.0,Long Passer (CPU AI Only),55,77,76,66,67,70,56,53,43,73,75,76,70,66,57,69,58,60,84,65,78,23,78,60,67,66,17,25,20,73+2,73+2,73+2,69+2,71+2,71+2,71+2,69+2,68+2,68+2,68+2,67+2,59+2,59+2,59+2,67+2,48+2,47+2,47+2,47+2,48+2,46+2,45+2,45+2,45+2,46+2
1867,Borja Bastón,26,186,83,Spain,75,Right,4,3,Medium/Low,ST,51.0,77.0,61.0,67.0,41.0,76.0,,51,76,77,69,76,66,68,46,54,74,42,58,61,75,35,80,57,66,89,75,61,23,79,65,72,70,55,32,24,73+2,73+2,73+2,66+2,70+2,70+2,70+2,66+2,68+2,68+2,68+2,65+2,64+2,64+2,64+2,65+2,51+2,54+2,54+2,54+2,51+2,49+2,52+2,52+2,52+2,49+2
1869,J. Furch,29,187,88,Argentina,75,Right,3,3,Medium/Low,LS,56.0,75.0,61.0,66.0,39.0,79.0,"Long Passer (CPU AI Only), Speed Dribbler (CPU AI Only)",51,77,80,69,66,65,60,48,57,72,48,63,54,74,51,78,75,78,87,69,60,46,79,63,64,76,39,25,27,73+2,73+2,73+2,66+2,70+2,70+2,70+2,66+2,67+2,67+2,67+2,66+2,65+2,65+2,65+2,66+2,54+2,55+2,55+2,55+2,54+2,51+2,52+2,52+2,52+2,51+2
1873,Fran Sol,27,181,77,Spain,75,Right,3,3,Medium/Low,ST,68.0,77.0,55.0,66.0,34.0,68.0,,37,80,78,62,69,63,61,62,49,70,67,68,68,76,65,78,82,69,73,73,51,28,74,62,72,69,37,25,19,73+2,73+2,73+2,66+2,70+2,70+2,70+2,66+2,67+2,67+2,67+2,64+2,61+2,61+2,61+2,64+2,48+2,49+2,49+2,49+2,48+2,47+2,47+2,47+2,47+2,47+2
1874,L. Ajorque,25,197,82,France,75,Left,2,3,Medium/Medium,LS,57.0,74.0,52.0,67.0,27.0,79.0,,31,77,82,63,64,69,51,37,42,73,56,57,57,71,32,78,67,77,88,65,61,28,78,67,72,72,17,20,17,73+2,73+2,73+2,65+2,70+2,70+2,70+2,65+2,67+2,67+2,67+2,63+2,61+2,61+2,61+2,63+2,45+2,47+2,47+2,47+2,45+2,43+2,45+2,45+2,45+2,43+2
1875,V. Muriqi,25,194,86,Kosovo,75,Left,3,3,Medium/Medium,ST,60.0,74.0,53.0,67.0,27.0,77.0,Long Passer (CPU AI Only),35,77,76,64,61,68,58,30,42,75,49,69,48,74,37,78,54,72,92,66,51,18,76,63,67,56,20,25,22,73+2,73+2,73+2,65+2,70+2,70+2,70+2,65+2,67+2,67+2,67+2,64+2,60+2,60+2,60+2,64+2,46+2,47+2,47+2,47+2,46+2,44+2,44+2,44+2,44+2,44+2
1919,C. Benteke,28,190,83,Belgium,75,Right,3,2,Medium/Low,RS,58.0,74.0,61.0,65.0,32.0,72.0,Long Passer (CPU AI Only),58,74,85,64,67,63,60,64,48,72,55,61,61,67,43,80,82,52,87,69,56,29,74,68,71,69,28,25,18,72+3,72+3,72+3,66+3,68+3,68+3,68+3,66+3,66+3,66+3,66+3,63+3,60+3,60+3,60+3,63+3,47+3,48+3,48+3,48+3,47+3,45+3,47+3,47+3,47+3,45+3
2126,R. Nuzzolo,35,175,73,Switzerland,74,Left,4,3,Medium/Medium,LS,73.0,76.0,74.0,74.0,41.0,66.0,"Avoids Using Weaker Foot, Dives Into Tackles (CPU AI Only), Selfish, Argues with Officials",77,76,58,75,77,74,74,78,71,76,75,71,78,66,71,77,74,75,70,76,45,43,80,68,65,61,23,51,46,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,73+2,73+2,73+2,74+2,70+2,70+2,70+2,74+2,61+2,58+2,58+2,58+2,61+2,58+2,51+2,51+2,51+2,58+2
2138,F. Pardo,28,178,80,Colombia,74,Right,4,3,High/Medium,LS,81.0,75.0,71.0,74.0,38.0,80.0,Early Crosser,75,75,67,70,71,74,79,66,70,74,83,80,75,65,72,80,66,73,84,74,80,35,75,70,65,70,42,29,28,74+2,74+2,74+2,74+2,73+2,73+2,73+2,74+2,72+2,72+2,72+2,73+2,67+2,67+2,67+2,73+2,58+2,56+2,56+2,56+2,58+2,54+2,52+2,52+2,52+2,54+2
2140,B. Petkovi?,24,193,88,Croatia,74,Right,4,4,High/Medium,ST,67.0,72.0,73.0,73.0,37.0,76.0,Selfish,54,73,73,81,77,73,70,74,73,82,65,68,71,65,34,78,68,66,92,61,49,21,67,80,82,78,36,41,21,73+2,73+2,73+2,71+2,73+2,73+2,73+2,71+2,74+2,74+2,74+2,71+2,70+2,70+2,70+2,71+2,53+2,56+2,56+2,56+2,53+2,50+2,50+2,50+2,50+2,50+2
2141,M. Alustiza,35,165,69,Argentina,74,Left,4,4,High/Medium,LS,70.0,76.0,69.0,74.0,35.0,61.0,"Long Throw-in, Injury Free, Selfish, Argues with Officials, Speed Dribbler (CPU AI Only)",60,78,75,72,75,74,67,70,68,75,74,66,74,68,74,75,80,59,61,72,60,27,73,75,80,72,30,33,33,73+2,73+2,73+2,72+2,73+2,73+2,73+2,72+2,73+2,73+2,73+2,70+2,67+2,67+2,67+2,70+2,53+2,53+2,53+2,53+2,53+2,51+2,48+2,48+2,48+2,51+2
2146,Nuno da Costa,28,182,70,Cape Verde,74,Right,3,3,High/High,RS,78.0,72.0,64.0,77.0,26.0,61.0,,63,74,74,72,61,76,52,46,54,78,77,78,80,68,74,73,81,65,62,68,48,37,76,67,69,64,15,17,20,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,72+2,72+2,72+2,71+2,65+2,65+2,65+2,71+2,52+2,49+2,49+2,49+2,52+2,49+2,42+2,42+2,42+2,49+2
2151,B. Fornaroli,31,175,68,Uruguay,74,Right,4,4,High/Low,RS,76.0,72.0,64.0,76.0,38.0,75.0,"Injury Free, Selfish",56,77,65,68,67,76,73,70,49,76,77,76,77,71,79,70,74,77,78,65,65,36,73,70,72,75,29,40,37,72+2,72+2,72+2,72+2,73+2,73+2,73+2,72+2,71+2,71+2,71+2,70+2,65+2,65+2,65+2,70+2,57+2,55+2,55+2,55+2,57+2,54+2,51+2,51+2,51+2,54+2
2153,N. De Préville,28,177,77,France,74,Right,3,3,High/Medium,LF,76.0,72.0,72.0,75.0,36.0,66.0,Skilled Dribbling,70,71,69,73,74,75,73,73,69,75,77,76,79,72,74,75,68,69,61,72,72,48,74,72,74,72,26,25,39,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,68+2,68+2,68+2,73+2,58+2,56+2,56+2,56+2,58+2,55+2,49+2,49+2,49+2,55+2
2157,João Victor,25,178,72,Brazil,74,Left,5,4,Medium/Medium,LF,88.0,73.0,66.0,74.0,31.0,58.0,"Selfish, Early Crosser",68,76,54,69,58,73,69,34,64,74,89,88,80,70,74,73,34,77,61,68,31,33,76,69,70,72,24,30,28,72+2,72+2,72+2,74+2,73+2,73+2,73+2,74+2,72+2,72+2,72+2,73+2,66+2,66+2,66+2,73+2,57+2,51+2,51+2,51+2,57+2,53+2,41+2,41+2,41+2,53+2
2187,O. Peralta,35,178,72,Mexico,74,Right,4,3,High/Low,RS,68.0,72.0,66.0,72.0,41.0,74.0,"Selfish, Speed Dribbler (CPU AI Only), Giant Throw-in",62,72,74,68,72,72,66,56,64,72,68,68,76,75,60,73,80,68,75,69,78,42,80,69,73,75,35,35,46,73+2,73+2,73+2,70+2,72+2,72+2,72+2,70+2,71+2,71+2,71+2,70+2,66+2,66+2,66+2,70+2,57+2,57+2,57+2,57+2,57+2,56+2,55+2,55+2,55+2,56+2
2190,C. Bassogog,23,173,72,Cameroon,74,Left,2,4,High/Medium,RS,89.0,71.0,60.0,77.0,38.0,69.0,Injury Free,47,74,62,64,65,79,76,73,61,72,88,90,82,73,84,75,73,76,72,60,54,25,74,56,65,63,45,33,35,73+2,73+2,73+2,71+2,72+2,72+2,72+2,71+2,70+2,70+2,70+2,70+2,63+2,63+2,63+2,70+2,55+2,53+2,53+2,53+2,55+2,53+2,49+2,49+2,49+2,53+2
2191,R. Martínez,25,180,86,Colombia,74,Right,4,3,High/Medium,ST,81.0,72.0,62.0,75.0,35.0,73.0,Crowd Favourite,58,70,67,68,64,75,63,27,61,76,78,84,77,70,66,80,80,65,81,70,59,30,70,63,68,65,40,25,23,73+2,73+2,73+2,71+2,72+2,72+2,72+2,71+2,70+2,70+2,70+2,70+2,64+2,64+2,64+2,70+2,54+2,52+2,52+2,52+2,54+2,51+2,49+2,49+2,49+2,51+2
2199,F. González,32,178,78,Argentina,74,Right,3,3,High/Low,ST,70.0,74.0,66.0,74.0,39.0,74.0,,66,79,67,69,65,75,59,35,62,76,72,69,73,66,66,70,79,79,78,71,58,46,75,72,66,70,31,36,30,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,71+2,68+2,68+2,68+2,71+2,57+2,56+2,56+2,56+2,57+2,54+2,51+2,51+2,51+2,54+2
2200,S. Romero,30,177,76,Argentina,74,Right,3,3,High/Low,ST,68.0,74.0,68.0,74.0,38.0,66.0,"Selfish, Outside Foot Shot, Crowd Favourite",67,75,69,72,73,74,72,45,63,74,72,65,77,69,71,79,63,71,73,66,42,26,75,70,78,63,26,48,37,72+2,72+2,72+2,71+2,72+2,72+2,72+2,71+2,71+2,71+2,71+2,71+2,67+2,67+2,67+2,71+2,56+2,54+2,54+2,54+2,56+2,54+2,49+2,49+2,49+2,54+2
2201,Camilo,30,169,72,Brazil,74,Right,4,4,High/Low,RS,78.0,74.0,67.0,76.0,34.0,65.0,"Long Throw-in, Power Free-Kick, Crowd Favourite",70,73,68,65,76,77,73,79,60,75,77,78,81,70,75,79,76,70,65,70,55,29,70,66,73,72,21,38,33,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,70+2,70+2,70+2,71+2,64+2,64+2,64+2,71+2,55+2,51+2,51+2,51+2,55+2,53+2,47+2,47+2,47+2,53+2
2214,O. Watkins,23,180,70,England,74,Right,3,3,High/Medium,ST,82.0,70.0,68.0,74.0,44.0,61.0,Early Crosser,68,73,58,70,53,75,60,56,59,72,79,85,82,70,73,70,66,68,68,68,34,44,73,74,60,54,40,46,36,70+2,70+2,70+2,73+2,72+2,72+2,72+2,73+2,72+2,72+2,72+2,72+2,67+2,67+2,67+2,72+2,60+2,56+2,56+2,56+2,60+2,57+2,51+2,51+2,51+2,57+2
2240,D. Saba,26,168,60,Israel,74,Left,4,3,High/Low,ST,88.0,67.0,69.0,76.0,29.0,59.0,,69,65,46,72,66,74,70,41,68,73,91,85,90,69,90,73,65,71,55,65,54,22,74,70,62,73,31,25,34,68+2,68+2,68+2,73+2,72+2,72+2,72+2,73+2,72+2,72+2,72+2,73+2,66+2,66+2,66+2,73+2,56+2,51+2,51+2,51+2,56+2,52+2,42+2,42+2,42+2,52+2
2250,V. Osimhen,20,185,78,Nigeria,74,Right,4,3,High/High,ST,85.0,73.0,61.0,70.0,36.0,76.0,Early Crosser,64,75,75,66,66,68,59,39,49,71,78,90,74,68,68,73,81,75,77,71,71,29,72,62,67,68,36,36,13,73+2,73+2,73+2,70+2,71+2,71+2,71+2,70+2,68+2,68+2,68+2,69+2,62+2,62+2,62+2,69+2,54+2,51+2,51+2,51+2,54+2,52+2,50+2,50+2,50+2,52+2
2255,A. Chávez,28,184,80,Argentina,74,Left,2,3,High/Medium,ST,75.0,75.0,65.0,70.0,36.0,81.0,Argues with Officials,66,71,71,61,76,73,68,66,59,67,73,77,64,69,66,81,88,77,83,80,80,48,73,73,68,76,25,30,28,72+2,72+2,72+2,70+2,71+2,71+2,71+2,70+2,69+2,69+2,69+2,69+2,65+2,65+2,65+2,69+2,56+2,54+2,54+2,54+2,56+2,53+2,52+2,52+2,52+2,53+2
2258,Diego Oliveira,29,179,78,Brazil,74,Right,5,3,High/Low,RS,75.0,72.0,64.0,70.0,39.0,74.0,"Diver, Injury Free, Crowd Favourite",60,74,70,68,60,71,58,60,59,73,71,79,58,70,69,76,66,78,83,66,48,53,73,66,72,70,36,26,23,72+2,72+2,72+2,70+2,71+2,71+2,71+2,70+2,69+2,69+2,69+2,69+2,65+2,65+2,65+2,69+2,57+2,55+2,55+2,55+2,57+2,54+2,50+2,50+2,50+2,54+2
2261,Erick Gameira,27,180,76,Brazil,74,Right,3,3,High/Low,ST,83.0,72.0,58.0,74.0,29.0,59.0,"Beat Offside Trap, Crowd Favourite",61,74,73,61,76,73,55,56,52,71,82,83,81,77,77,70,56,59,66,71,44,44,71,55,72,77,10,25,24,72+2,72+2,72+2,71+2,71+2,71+2,71+2,71+2,68+2,68+2,68+2,68+2,61+2,61+2,61+2,68+2,52+2,48+2,48+2,48+2,52+2,50+2,43+2,43+2,43+2,50+2
2262,L. Griffiths,28,174,77,Scotland,74,Left,3,3,High/Medium,ST,79.0,74.0,64.0,71.0,24.0,70.0,"Power Free-Kick, Argues with Officials",67,74,68,66,61,71,80,85,46,69,80,78,78,72,76,81,90,72,68,71,66,22,75,62,68,68,21,16,14,72+2,72+2,72+2,71+2,71+2,71+2,71+2,71+2,69+2,69+2,69+2,69+2,60+2,60+2,60+2,69+2,50+2,46+2,46+2,46+2,50+2,47+2,42+2,42+2,42+2,47+2
2276,S. Arfield,30,179,80,Canada,74,Right,3,3,High/High,LF,67.0,68.0,72.0,73.0,62.0,72.0,"Diver, Giant Throw-in",69,70,59,75,61,73,72,59,73,74,66,67,69,72,80,71,69,80,70,65,69,64,74,74,57,80,59,63,66,69+2,69+2,69+2,71+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,69+2,69+2,69+2,69+2,69+2,67+2,65+2,65+2,65+2,67+2
2319,M. Diop,31,190,85,Senegal,74,Right,3,3,Medium/Low,ST,71.0,72.0,63.0,70.0,43.0,77.0,,61,76,79,65,66,73,52,58,61,66,68,74,68,72,56,72,81,78,86,66,51,46,75,69,67,69,31,46,31,73+2,73+2,73+2,69+2,70+2,70+2,70+2,69+2,69+2,69+2,69+2,69+2,66+2,66+2,66+2,69+2,57+2,56+2,56+2,56+2,57+2,55+2,54+2,54+2,54+2,55+2
2320,K. Kamara,34,188,75,Sierra Leone,74,Right,3,3,Medium/Low,ST,73.0,72.0,61.0,70.0,35.0,78.0,Long Passer (CPU AI Only),64,73,80,66,68,70,60,42,51,69,72,74,71,73,65,75,92,76,78,64,75,30,75,61,74,71,52,13,18,73+2,73+2,73+2,69+2,70+2,70+2,70+2,69+2,67+2,67+2,67+2,68+2,61+2,61+2,61+2,68+2,53+2,51+2,51+2,51+2,53+2,50+2,50+2,50+2,50+2,50+2
2323,L. Cavallini,26,182,89,Canada,74,Left,4,3,High/Low,RS,76.0,73.0,49.0,71.0,33.0,80.0,"Speed Dribbler (CPU AI Only), Crowd Favourite",31,76,76,60,59,75,44,52,41,70,75,76,62,66,67,76,75,72,86,65,78,23,75,56,70,69,35,29,13,73+2,73+2,73+2,66+2,70+2,70+2,70+2,66+2,66+2,66+2,66+2,64+2,58+2,58+2,58+2,64+2,47+2,48+2,48+2,48+2,47+2,45+2,48+2,48+2,48+2,45+2
2326,L. Hinterseer,28,192,86,Austria,74,Right,3,3,Medium/Medium,ST,63.0,74.0,65.0,69.0,44.0,75.0,,63,77,75,71,76,68,65,44,59,72,65,61,63,72,65,73,67,70,83,67,62,33,73,68,68,70,54,33,33,72+2,72+2,72+2,69+2,70+2,70+2,70+2,69+2,69+2,69+2,69+2,68+2,65+2,65+2,65+2,68+2,56+2,56+2,56+2,56+2,56+2,54+2,54+2,54+2,54+2,54+2
2330,Joselu,29,192,80,Spain,74,Right,3,3,Medium/Medium,LS,54.0,73.0,64.0,69.0,30.0,67.0,,58,73,79,70,72,70,73,62,49,73,55,53,61,72,48,78,65,58,75,68,59,25,78,68,70,62,23,27,20,72+2,72+2,72+2,67+2,70+2,70+2,70+2,67+2,68+2,68+2,68+2,66+2,62+2,62+2,62+2,66+2,48+2,49+2,49+2,49+2,48+2,45+2,45+2,45+2,45+2,45+2
2331,S. Bahoken,27,185,88,Cameroon,74,Right,3,3,Medium/Medium,ST,80.0,72.0,57.0,71.0,24.0,71.0,,61,77,71,68,59,71,47,43,39,70,79,80,76,69,73,73,66,71,78,63,54,23,74,51,61,63,12,23,15,72+2,72+2,72+2,70+2,70+2,70+2,70+2,70+2,67+2,67+2,67+2,68+2,58+2,58+2,58+2,68+2,50+2,45+2,45+2,45+2,50+2,47+2,41+2,41+2,41+2,47+2
2332,D. Kreilach,30,186,78,Croatia,74,Right,3,3,High/Medium,ST,51.0,72.0,69.0,70.0,66.0,83.0,"Long Throw-in, Argues with Officials",56,70,72,73,56,70,68,76,73,71,54,48,64,79,62,78,85,91,83,76,74,64,73,69,64,71,67,66,57,71+2,71+2,71+2,67+2,70+2,70+2,70+2,67+2,70+2,70+2,70+2,68+2,72+2,72+2,72+2,68+2,66+2,71+2,71+2,71+2,66+2,65+2,69+2,69+2,69+2,65+2
2368,F. Klos,31,194,93,Germany,74,Right,4,2,High/High,ST,63.0,74.0,55.0,62.0,38.0,84.0,"Diver, Avoids Using Weaker Foot, Long Passer (CPU AI Only), Giant Throw-in",46,77,82,61,72,64,41,45,41,66,60,66,46,70,43,76,64,76,92,66,79,29,77,69,71,78,39,32,24,73+2,73+2,73+2,64+2,69+2,69+2,69+2,64+2,65+2,65+2,65+2,64+2,60+2,60+2,60+2,64+2,50+2,51+2,51+2,51+2,50+2,49+2,52+2,52+2,52+2,49+2
2370,J. Nsame,26,188,88,Cameroon,74,Right,4,3,Medium/Medium,RS,77.0,74.0,49.0,70.0,27.0,74.0,Long Passer (CPU AI Only),36,76,76,60,71,71,46,30,42,73,78,77,70,61,52,75,74,70,84,68,55,18,74,52,70,69,28,19,15,73+2,73+2,73+2,66+2,69+2,69+2,69+2,66+2,65+2,65+2,65+2,64+2,57+2,57+2,57+2,64+2,45+2,44+2,44+2,44+2,45+2,43+2,43+2,43+2,43+2,43+2
2371,Jadson Vidigal,27,175,70,Brazil,74,Right,3,2,Medium/Medium,ST,79.0,76.0,57.0,63.0,23.0,69.0,Injury Free,51,74,70,67,76,62,55,53,52,61,81,78,69,75,67,81,71,61,78,77,55,31,77,51,77,65,16,12,12,73+2,73+2,73+2,67+2,69+2,69+2,69+2,67+2,66+2,66+2,66+2,65+2,58+2,58+2,58+2,65+2,47+2,45+2,45+2,45+2,47+2,44+2,41+2,41+2,41+2,44+2
2373,R. Hennings,31,180,80,Germany,74,Left,3,3,High/High,ST,65.0,76.0,62.0,67.0,40.0,77.0,Long Throw-in,61,75,72,64,71,66,68,67,59,70,64,66,61,73,67,84,73,75,77,75,78,36,72,59,70,69,38,35,34,72+2,72+2,72+2,67+2,69+2,69+2,69+2,67+2,66+2,66+2,66+2,66+2,63+2,63+2,63+2,66+2,55+2,55+2,55+2,55+2,55+2,53+2,52+2,52+2,52+2,53+2
2374,C. González,26,183,76,Paraguay,74,Left,3,3,High/Medium,ST,65.0,74.0,53.0,67.0,34.0,71.0,,39,78,79,66,70,68,28,32,51,67,63,66,64,70,67,78,80,69,79,66,53,28,74,56,65,60,30,32,23,72+2,72+2,72+2,65+2,69+2,69+2,69+2,65+2,66+2,66+2,66+2,63+2,60+2,60+2,60+2,63+2,48+2,49+2,49+2,49+2,48+2,47+2,48+2,48+2,48+2,47+2
2377,Hélton Celanova,27,180,92,Brazil,74,Left,3,3,Medium/Low,ST,55.0,76.0,60.0,66.0,22.0,73.0,"Long Passer (CPU AI Only), Outside Foot Shot",42,73,76,71,77,63,63,52,53,73,53,56,67,67,58,86,62,60,88,72,52,20,74,65,76,74,13,18,10,72+2,72+2,72+2,64+2,69+2,69+2,69+2,64+2,67+2,67+2,67+2,63+2,61+2,61+2,61+2,63+2,43+2,46+2,46+2,46+2,43+2,40+2,41+2,41+2,41+2,40+2
2378,H. Diallo,24,186,79,Senegal,74,Right,2,3,High/Medium,ST,72.0,72.0,52.0,68.0,22.0,70.0,,35,78,78,64,66,70,50,36,42,68,73,71,60,68,67,74,75,68,80,57,47,19,75,58,80,65,13,17,17,72+2,72+2,72+2,65+2,69+2,69+2,69+2,65+2,66+2,66+2,66+2,64+2,57+2,57+2,57+2,64+2,44+2,43+2,43+2,43+2,44+2,42+2,40+2,40+2,40+2,42+2
2404,M. Caraglio,30,187,86,Argentina,74,Left,3,3,High/Low,ST,46.0,76.0,61.0,69.0,27.0,81.0,Long Passer (CPU AI Only),64,78,84,65,73,70,55,47,55,72,59,35,63,70,45,78,84,70,90,71,73,25,74,58,78,73,21,19,18,73+2,73+2,73+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,65+2,61+2,61+2,61+2,65+2,47+2,49+2,49+2,49+2,47+2,44+2,46+2,46+2,46+2,44+2
2405,Douglas,31,184,74,Brazil,74,Left,3,3,High/Medium,ST,70.0,74.0,46.0,70.0,28.0,77.0,Long Passer (CPU AI Only),41,74,73,59,76,71,56,35,31,72,71,69,58,67,66,79,82,60,90,68,62,15,76,41,74,68,38,17,15,73+2,73+2,73+2,65+2,68+2,68+2,68+2,65+2,63+2,63+2,63+2,62+2,53+2,53+2,53+2,62+2,45+2,43+2,43+2,43+2,45+2,43+2,45+2,45+2,45+2,43+2
2406,H. Gnohere,31,183,94,France,74,Left,3,3,Medium/Low,ST,65.0,73.0,53.0,64.0,27.0,84.0,Crowd Favourite,45,78,71,64,72,63,66,44,37,63,59,70,72,73,59,75,80,79,93,62,69,24,82,55,59,76,21,22,20,72+2,72+2,72+2,65+2,68+2,68+2,68+2,65+2,64+2,64+2,64+2,63+2,57+2,57+2,57+2,63+2,47+2,47+2,47+2,47+2,47+2,45+2,46+2,46+2,46+2,45+2
2659,C. Robinson,24,178,75,Republic of Ireland,73,Right,3,3,High/Medium,LS,85.0,72.0,65.0,74.0,34.0,60.0,Argues with Officials,69,76,63,65,59,74,57,55,52,73,86,84,82,71,68,70,47,65,65,68,46,25,74,73,61,68,47,21,21,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,72+2,72+2,72+2,72+2,63+2,63+2,63+2,72+2,54+2,49+2,49+2,49+2,54+2,51+2,44+2,44+2,44+2,51+2
2660,Rubén Castro,38,169,68,Spain,73,Right,3,3,Medium/Low,ST,70.0,74.0,63.0,76.0,30.0,59.0,Injury Free,60,77,69,65,68,76,69,68,45,73,72,69,86,73,80,71,80,61,59,72,50,37,77,74,76,68,36,12,14,72+2,72+2,72+2,72+2,73+2,73+2,73+2,72+2,71+2,71+2,71+2,69+2,63+2,63+2,63+2,69+2,51+2,48+2,48+2,48+2,51+2,47+2,43+2,43+2,43+2,47+2
2661,D. Okereke,21,181,77,Nigeria,73,Right,4,4,High/Medium,ST,91.0,68.0,55.0,76.0,26.0,64.0,Selfish,43,74,68,70,56,76,40,31,33,74,90,91,85,70,69,68,81,69,66,56,48,17,70,68,62,71,31,17,15,72+2,72+2,72+2,71+2,73+2,73+2,73+2,71+2,71+2,71+2,71+2,69+2,60+2,60+2,60+2,69+2,49+2,45+2,45+2,45+2,49+2,47+2,41+2,41+2,41+2,47+2
2664,Kim Seung Dae,28,175,64,Korea Republic,73,Right,4,3,High/Low,ST,88.0,67.0,67.0,73.0,53.0,66.0,Outside Foot Shot,62,71,63,72,56,72,57,58,66,73,90,86,75,76,74,67,73,82,60,64,59,58,78,69,49,73,60,47,33,71+2,71+2,71+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,69+2,69+2,69+2,73+2,64+2,63+2,63+2,63+2,64+2,62+2,57+2,57+2,57+2,62+2
2672,N. Fernández,23,165,66,Argentina,73,Right,4,3,High/Low,LS,86.0,71.0,62.0,76.0,31.0,55.0,Injury Free,61,75,69,66,65,75,57,47,50,73,91,82,85,73,90,67,85,77,42,67,52,29,77,71,65,71,25,27,25,71+2,71+2,71+2,73+2,73+2,73+2,73+2,73+2,72+2,72+2,72+2,72+2,64+2,64+2,64+2,72+2,55+2,49+2,49+2,49+2,55+2,52+2,43+2,43+2,43+2,52+2
2674,D. Kamada,22,184,73,Japan,73,Right,4,3,High/Medium,LF,75.0,69.0,71.0,76.0,36.0,60.0,"Finesse Shot, Crowd Favourite",71,75,53,73,38,77,67,66,65,77,76,74,77,70,72,69,68,70,59,62,48,28,74,72,71,80,30,42,34,69+2,69+2,69+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,68+2,68+2,68+2,73+2,57+2,54+2,54+2,54+2,57+2,54+2,46+2,46+2,46+2,54+2
2689,J. Agudelo,26,180,70,Colombia,73,Right,3,3,High/Low,ST,83.0,70.0,60.0,73.0,39.0,67.0,"Beat Offside Trap, Selfish, Speed Dribbler (CPU AI Only)",56,74,70,66,66,73,66,38,47,70,84,82,84,71,67,66,66,82,65,65,55,43,77,67,70,70,32,34,37,71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,70+2,70+2,70+2,70+2,64+2,64+2,64+2,70+2,58+2,53+2,53+2,53+2,58+2,56+2,50+2,50+2,50+2,56+2
2725,D. Ba,34,189,82,Senegal,73,Right,3,3,High/Medium,ST,70.0,73.0,68.0,68.0,45.0,70.0,Power Free-Kick,66,72,65,69,74,69,76,72,63,71,71,70,57,72,53,74,76,65,74,67,63,46,78,69,87,78,35,48,45,71+3,71+3,71+3,70+3,71+3,71+3,71+3,70+3,69+3,69+3,69+3,69+3,66+3,66+3,66+3,69+3,59+3,58+3,58+3,58+3,59+3,57+3,55+3,55+3,55+3,57+3
2728,Guerrero,28,181,76,Spain,73,Right,3,3,High/High,ST,70.0,72.0,66.0,70.0,42.0,69.0,,46,72,78,77,74,70,66,50,72,71,68,71,63,72,71,78,69,74,62,65,80,32,72,64,69,74,42,41,33,72+2,72+2,72+2,68+2,71+2,71+2,71+2,68+2,70+2,70+2,70+2,68+2,67+2,67+2,67+2,68+2,55+2,58+2,58+2,58+2,55+2,53+2,53+2,53+2,53+2,53+2
