,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
9017,Ryu Seung Woo,25,172,68,Korea Republic,66,Right,3,3,High/Medium,CAM,78.0,60.0,57.0,69.0,44.0,46.0,Crowd Favourite,37,59,42,67,66,66,64,45,62,66,82,75,91,61,90,65,69,63,34,57,49,48,65,57,53,55,48,46,19,60+2,60+2,60+2,63+2,64+2,64+2,64+2,63+2,65+2,65+2,65+2,63+2,61+2,61+2,61+2,63+2,52+2,53+2,53+2,53+2,52+2,50+2,46+2,46+2,46+2,50+2
9022,M. Fischer,23,179,72,Austria,66,Left,4,2,Medium/Medium,CAM,73.0,62.0,63.0,67.0,38.0,53.0,,64,64,40,62,53,68,69,70,59,66,74,73,70,62,69,59,47,71,52,63,36,47,61,64,68,46,29,45,28,60+2,60+2,60+2,65+2,64+2,64+2,64+2,65+2,64+2,64+2,64+2,65+2,61+2,61+2,61+2,65+2,55+2,52+2,52+2,52+2,55+2,52+2,44+2,44+2,44+2,52+2
9120,M. Verreth,21,181,74,Belgium,66,Right,4,3,Medium/Medium,CAM,76.0,62.0,61.0,67.0,34.0,58.0,,62,62,38,63,58,69,57,53,55,65,77,75,72,58,61,66,42,65,66,60,34,32,59,62,58,47,33,36,29,61+2,61+2,61+2,65+2,63+2,63+2,63+2,65+2,63+2,63+2,63+2,64+2,58+2,58+2,58+2,64+2,52+2,48+2,48+2,48+2,52+2,49+2,41+2,41+2,41+2,49+2
9147,F. Viteritti,26,174,71,Germany,66,Right,5,3,Medium/Low,CAM,80.0,64.0,61.0,69.0,35.0,62.0,"Argues with Officials, Crowd Favourite",62,63,30,62,60,65,67,58,59,67,78,82,88,57,90,67,62,76,59,62,51,32,59,60,74,66,35,39,37,60+2,60+2,60+2,65+2,63+2,63+2,63+2,65+2,64+2,64+2,64+2,65+2,59+2,59+2,59+2,65+2,55+2,51+2,51+2,51+2,55+2,52+2,43+2,43+2,43+2,52+2
9153,K. Bru,30,184,75,Mauritius,66,Right,3,3,Medium/Medium,CAM,70.0,53.0,67.0,69.0,59.0,67.0,"Selfish, Finesse Shot",67,52,55,66,29,66,69,66,65,70,69,70,78,63,72,53,66,75,67,58,56,60,59,68,51,68,58,60,57,59+2,59+2,59+2,65+2,63+2,63+2,63+2,65+2,65+2,65+2,65+2,66+2,65+2,65+2,65+2,66+2,64+2,63+2,63+2,63+2,64+2,63+2,60+2,60+2,60+2,63+2
9160,H. Mojica,26,168,67,Colombia,66,Left,3,4,Medium/Low,CAM,87.0,59.0,66.0,68.0,36.0,58.0,"Beat Offside Trap, Crowd Favourite",63,56,42,70,56,68,69,65,63,60,91,83,90,54,87,65,91,70,56,60,38,30,54,63,62,64,50,30,21,59+2,59+2,59+2,65+2,63+2,63+2,63+2,65+2,64+2,64+2,64+2,65+2,59+2,59+2,59+2,65+2,53+2,50+2,50+2,50+2,53+2,50+2,43+2,43+2,43+2,50+2
9162,D. De Silva,22,170,60,Australia,66,Right,4,3,High/High,CAM,75.0,60.0,59.0,70.0,31.0,65.0,"Finesse Shot, Crowd Favourite",47,59,27,65,59,68,62,45,62,68,77,74,81,56,85,59,77,83,67,65,36,30,60,63,50,65,32,36,20,59+2,59+2,59+2,64+2,63+2,63+2,63+2,64+2,65+2,65+2,65+2,64+2,61+2,61+2,61+2,64+2,51+2,50+2,50+2,50+2,51+2,47+2,40+2,40+2,40+2,47+2
9262,A. Laïdouni,22,184,80,France,66,Right,2,2,High/Medium,CAM,67.0,50.0,60.0,67.0,61.0,64.0,,57,58,47,67,33,67,35,45,59,69,66,67,63,62,67,26,65,74,63,53,56,65,67,63,67,56,57,68,59,57+2,57+2,57+2,64+2,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,63+2,61+2,61+2,61+2,63+2
9391,C. Espinosa,36,172,70,Chile,66,Left,3,3,Medium/Low,CAM,41.0,58.0,68.0,66.0,32.0,41.0,Finesse Shot,47,51,32,74,65,66,69,61,73,70,50,33,59,58,73,59,36,30,46,69,43,25,53,75,68,61,21,45,44,54+2,54+2,54+2,59+2,60+2,60+2,60+2,59+2,64+2,64+2,64+2,59+2,63+2,63+2,63+2,59+2,45+2,50+2,50+2,50+2,45+2,43+2,40+2,40+2,40+2,43+2
9899,M. Aramu,24,180,69,Italy,65,Left,3,3,Medium/Medium,CAM,73.0,61.0,66.0,73.0,45.0,57.0,,66,55,53,70,56,73,70,73,60,73,68,77,80,60,74,70,56,69,58,65,40,38,65,59,60,60,56,38,38,63+2,63+2,63+2,67+2,66+2,66+2,66+2,67+2,66+2,66+2,66+2,67+2,63+2,63+2,63+2,67+2,58+2,54+2,54+2,54+2,58+2,55+2,49+2,49+2,49+2,55+2
9907,K. Anderson,24,178,71,England,65,Right,3,3,High/Medium,CAM,82.0,64.0,56.0,68.0,21.0,54.0,,51,65,62,63,57,66,52,53,50,65,81,82,84,65,80,66,64,63,56,64,34,15,63,56,61,54,18,16,15,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,64+2,64+2,64+2,64+2,56+2,56+2,56+2,64+2,45+2,41+2,41+2,41+2,45+2,43+2,35+2,35+2,35+2,43+2
9938,A. Smárason,30,184,76,Iceland,65,Right,4,2,Medium/Medium,CAM,65.0,65.0,63.0,64.0,50.0,74.0,Argues with Officials,62,60,55,64,63,62,65,62,61,66,61,68,67,67,72,74,75,74,76,68,68,55,64,61,68,62,43,53,49,64+2,64+2,64+2,63+2,64+2,64+2,64+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,60+2,60+2,60+2,60+2,60+2,58+2,57+2,57+2,57+2,58+2
9954,F. David,26,180,67,France,65,Right,3,3,High/Medium,CAM,72.0,64.0,62.0,65.0,48.0,67.0,Long Throw-in,52,61,58,66,42,65,57,63,63,66,73,72,65,59,69,75,57,71,67,70,63,51,58,63,48,46,34,54,51,63+2,63+2,63+2,63+2,64+2,64+2,64+2,63+2,64+2,64+2,64+2,63+2,63+2,63+2,63+2,63+2,58+2,58+2,58+2,58+2,58+2,57+2,54+2,54+2,54+2,57+2
9958,B. Kraev,22,185,74,Bulgaria,65,Right,4,3,High/Medium,CAM,68.0,61.0,62.0,66.0,41.0,59.0,,55,61,56,66,52,65,70,61,67,67,70,66,72,61,64,67,55,63,64,63,44,35,65,58,41,58,42,41,39,63+2,63+2,63+2,63+2,64+2,64+2,64+2,63+2,64+2,64+2,64+2,63+2,61+2,61+2,61+2,63+2,53+2,53+2,53+2,53+2,53+2,52+2,48+2,48+2,48+2,52+2
9992,G. Hein,22,170,65,France,65,Left,3,3,High/Medium,CAM,78.0,66.0,62.0,69.0,35.0,53.0,Argues with Officials,55,64,32,64,48,66,78,69,62,67,80,77,90,60,87,74,62,57,47,72,62,40,58,59,51,55,32,36,34,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,65+2,65+2,65+2,64+2,60+2,60+2,60+2,64+2,52+2,51+2,51+2,51+2,52+2,50+2,43+2,43+2,43+2,50+2
9993,N. Laursen,21,183,70,Denmark,65,Left,3,3,Medium/Medium,RAM,78.0,59.0,62.0,71.0,34.0,48.0,,66,62,50,60,58,71,67,66,55,70,79,78,78,59,67,64,51,39,55,52,42,34,55,62,54,60,36,28,26,61+2,61+2,61+2,66+2,64+2,64+2,64+2,66+2,64+2,64+2,64+2,64+2,56+2,56+2,56+2,64+2,50+2,46+2,46+2,46+2,50+2,47+2,42+2,42+2,42+2,47+2
10021,Yazalde,30,180,75,Guinea Bissau,65,Right,3,3,Medium/Medium,CAM,62.0,64.0,62.0,62.0,31.0,74.0,Crowd Favourite,61,62,63,62,61,61,62,54,59,62,65,59,71,65,59,70,76,65,82,61,65,35,65,65,63,72,23,26,25,64+2,64+2,64+2,62+2,63+2,63+2,63+2,62+2,62+2,62+2,62+2,62+2,59+2,59+2,59+2,62+2,49+2,49+2,49+2,49+2,49+2,46+2,46+2,46+2,46+2,46+2
10068,Kaxe,25,183,76,Spain,65,Right,3,2,High/Medium,CAM,66.0,57.0,64.0,63.0,48.0,57.0,,62,61,63,66,52,62,57,55,62,64,67,66,65,65,60,56,53,57,61,50,46,31,67,66,56,70,48,53,55,62+2,62+2,62+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,61+2,61+2,61+2,63+2,56+2,54+2,54+2,54+2,56+2,56+2,52+2,52+2,52+2,56+2
10080,C. Camps,23,180,75,Northern Ireland,65,Right,3,2,Medium/Medium,CAM,71.0,64.0,64.0,64.0,57.0,64.0,"Long Throw-in, Argues with Officials",58,61,40,66,59,60,63,72,64,67,70,71,70,60,74,72,48,70,68,69,52,59,57,64,47,64,53,63,60,61+2,61+2,61+2,63+2,63+2,63+2,63+2,63+2,64+2,64+2,64+2,63+2,63+2,63+2,63+2,63+2,62+2,62+2,62+2,62+2,62+2,61+2,58+2,58+2,58+2,61+2
10082,J. Sierra,22,171,63,Ecuador,65,Right,4,3,Low/Low,CAM,73.0,62.0,64.0,66.0,56.0,57.0,"Argues with Officials, Crowd Favourite",59,58,48,69,66,65,54,48,66,67,72,74,68,59,74,68,54,58,54,68,62,58,57,64,45,62,56,59,49,61+2,61+2,61+2,64+2,63+2,63+2,63+2,64+2,65+2,65+2,65+2,64+2,63+2,63+2,63+2,64+2,60+2,61+2,61+2,61+2,60+2,59+2,57+2,57+2,57+2,59+2
10110,I. Colman,24,173,66,Argentina,65,Right,3,2,Medium/Low,CAM,69.0,58.0,63.0,66.0,51.0,61.0,,47,50,51,72,53,62,54,52,66,65,71,68,84,65,72,68,65,73,61,66,45,48,61,65,54,60,61,45,40,60+2,60+2,60+2,62+2,63+2,63+2,63+2,62+2,65+2,65+2,65+2,63+2,64+2,64+2,64+2,63+2,57+2,59+2,59+2,59+2,57+2,56+2,53+2,53+2,53+2,56+2
10199,C. Jennings,28,183,72,England,65,Right,3,2,Medium/Medium,CAM,77.0,63.0,60.0,63.0,35.0,62.0,Giant Throw-in,66,64,56,61,45,62,50,40,58,62,74,80,76,56,68,68,60,71,65,62,43,27,59,60,60,62,32,38,25,62+2,62+2,62+2,63+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,63+2,58+2,58+2,58+2,63+2,52+2,48+2,48+2,48+2,52+2,49+2,43+2,43+2,43+2,49+2
10202,M. Nalepa,24,170,74,Poland,65,Right,3,3,High/High,CAM,70.0,56.0,60.0,65.0,62.0,76.0,,48,53,59,65,45,62,55,64,63,64,72,68,71,65,87,67,61,81,71,55,84,61,61,63,51,55,60,65,62,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,62+2,62+2,62+2,62+2,64+2,64+2,64+2,62+2,63+2,65+2,65+2,65+2,63+2,63+2,64+2,64+2,64+2,63+2
10207,Marcelo Freitas,25,183,76,Brazil,65,Right,4,3,Medium/Medium,CAM,54.0,62.0,64.0,67.0,51.0,73.0,"Argues with Officials, Finesse Shot, Crowd Favourite",60,58,57,66,59,66,64,63,63,68,48,59,72,59,66,70,70,85,70,65,66,49,59,64,61,62,47,55,47,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,63+2,63+2,63+2,63+2,64+2,64+2,64+2,63+2,59+2,60+2,60+2,60+2,59+2,57+2,56+2,56+2,56+2,57+2
10290,D. Olaru,21,176,70,Romania,65,Left,2,3,Medium/Medium,CAM,67.0,54.0,61.0,68.0,33.0,55.0,,57,48,36,64,43,70,45,65,58,65,64,69,73,57,73,54,61,59,57,67,43,29,65,67,61,61,32,33,37,56+2,56+2,56+2,63+2,62+2,62+2,62+2,63+2,64+2,64+2,64+2,62+2,59+2,59+2,59+2,62+2,50+2,48+2,48+2,48+2,50+2,47+2,41+2,41+2,41+2,47+2
10364,Y. Kawai,29,166,59,Japan,65,Right,4,3,Medium/Medium,CAM,62.0,58.0,64.0,66.0,59.0,55.0,,62,58,41,69,62,65,52,56,64,66,63,62,80,58,65,53,69,60,54,65,50,58,60,62,52,52,59,64,63,58+2,58+2,58+2,63+2,61+2,61+2,61+2,63+2,64+2,64+2,64+2,63+2,63+2,63+2,63+2,63+2,62+2,61+2,61+2,61+2,62+2,61+2,58+2,58+2,58+2,61+2
10442,C. Krempicki,24,178,74,Germany,65,Right,4,3,High/High,LAM,68.0,55.0,58.0,66.0,57.0,74.0,,42,56,45,67,48,63,51,41,61,66,71,66,78,59,78,58,60,91,70,54,65,58,49,64,50,60,57,63,51,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,62+2,62+2,62+2,62+2,63+2,63+2,63+2,62+2,61+2,63+2,63+2,63+2,61+2,60+2,59+2,59+2,59+2,60+2
11032,Heo Yong Joon,26,184,75,Korea Republic,64,Right,3,3,Medium/Low,LAM,67.0,61.0,61.0,67.0,36.0,61.0,Injury Free,65,60,65,65,53,67,51,44,58,66,67,67,67,63,67,65,57,66,64,59,46,26,64,59,57,59,48,26,24,63+2,63+2,63+2,64+2,64+2,64+2,64+2,64+2,63+2,63+2,63+2,64+2,59+2,59+2,59+2,64+2,51+2,49+2,49+2,49+2,51+2,49+2,45+2,45+2,45+2,49+2
11041,P. Taylor,31,170,71,England,64,Left,3,3,High/Medium,CAM,77.0,61.0,54.0,71.0,26.0,58.0,"Argues with Officials, Early Crosser",53,58,56,54,63,71,55,58,44,68,75,79,72,67,87,64,32,71,58,62,50,29,63,61,63,60,15,24,25,63+2,63+2,63+2,64+2,64+2,64+2,64+2,64+2,63+2,63+2,63+2,63+2,57+2,57+2,57+2,63+2,49+2,44+2,44+2,44+2,49+2,46+2,38+2,38+2,38+2,46+2
11087,T. Lindenhahn,28,177,79,Germany,64,Right,3,3,Medium/Medium,CAM,75.0,59.0,60.0,69.0,60.0,74.0,"Inflexible, Argues with Officials",61,55,51,64,58,67,59,35,59,65,74,76,83,66,87,72,76,91,64,60,78,58,56,60,42,59,59,65,60,62+2,62+2,62+2,64+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,65+2,63+2,63+2,63+2,65+2,66+2,64+2,64+2,64+2,66+2,65+2,62+2,62+2,62+2,65+2
11123,G. Korte,28,175,70,Germany,64,Left,3,3,Medium/Medium,CAM,74.0,62.0,59.0,67.0,29.0,54.0,,59,62,53,61,55,65,55,58,54,63,81,68,81,61,82,69,70,66,45,60,55,24,62,60,58,64,32,25,22,61+2,61+2,61+2,64+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,63+2,57+2,57+2,57+2,63+2,49+2,45+2,45+2,45+2,49+2,46+2,39+2,39+2,39+2,46+2
11144,M. Litka,23,180,67,Germany,64,Left,4,3,Medium/Medium,CAM,74.0,59.0,57.0,68.0,36.0,47.0,,62,57,39,64,48,66,52,36,34,68,78,71,79,59,74,63,62,64,40,64,40,26,58,63,52,48,45,35,29,58+2,58+2,58+2,64+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,63+2,56+2,56+2,56+2,63+2,52+2,46+2,46+2,46+2,52+2,49+2,41+2,41+2,41+2,49+2
11174,Wanderson,30,172,60,Brazil,64,Left,3,3,High/Medium,RAM,87.0,61.0,55.0,65.0,55.0,68.0,,57,63,51,57,53,65,45,52,53,63,82,91,77,57,68,61,76,68,70,60,61,56,57,54,55,59,52,57,56,62+2,62+2,62+2,64+2,62+2,62+2,62+2,64+2,61+2,61+2,61+2,63+2,58+2,58+2,58+2,63+2,61+2,57+2,57+2,57+2,61+2,61+2,58+2,58+2,58+2,61+2
11189,V. Arveladze,21,184,73,Georgia,64,Right,3,3,High/Medium,CAM,69.0,60.0,60.0,65.0,27.0,61.0,,58,62,58,63,44,65,57,59,56,65,70,69,68,59,74,63,70,66,69,58,32,18,61,59,60,56,28,26,17,62+2,62+2,62+2,63+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,62+2,57+2,57+2,57+2,62+2,47+2,44+2,44+2,44+2,47+2,44+2,39+2,39+2,39+2,44+2
11201,A. Manneh,21,170,68,Gambia,64,Left,3,2,Medium/High,CAM,69.0,60.0,62.0,62.0,59.0,65.0,,55,57,57,68,34,60,59,42,66,62,68,70,67,59,80,70,67,70,65,67,60,57,58,62,48,50,53,65,61,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,62+2,62+2,62+2,62+2,63+2,63+2,63+2,62+2,61+2,62+2,62+2,62+2,61+2,61+2,60+2,60+2,60+2,61+2
11214,K. Hoggas,27,183,77,France,64,Right,2,3,Medium/Medium,CAM,53.0,63.0,63.0,66.0,42.0,56.0,,57,59,58,65,55,67,65,58,63,68,58,48,65,50,64,69,59,47,62,65,49,46,65,65,64,63,36,41,43,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,63+2,63+2,63+2,60+2,60+2,60+2,60+2,60+2,51+2,52+2,52+2,52+2,51+2,49+2,48+2,48+2,48+2,49+2
11267,J. Brown,24,175,65,Jamaica,64,Left,2,3,High/Medium,CAM,76.0,56.0,60.0,65.0,44.0,65.0,"Injury Free, Finesse Shot, Speed Dribbler (CPU AI Only)",49,60,44,64,53,65,60,58,58,62,75,77,76,53,72,54,61,72,64,52,58,42,63,67,46,65,44,44,43,59+2,59+2,59+2,62+2,62+2,62+2,62+2,62+2,63+2,63+2,63+2,63+2,60+2,60+2,60+2,63+2,55+2,54+2,54+2,54+2,55+2,53+2,49+2,49+2,49+2,53+2
11276,D. Gabriele,24,179,75,Germany,64,Right,4,3,High/Medium,CAM,75.0,55.0,58.0,69.0,29.0,58.0,,55,54,43,60,52,68,64,68,47,70,75,75,77,63,72,58,66,69,58,50,42,20,60,61,65,52,39,22,21,59+2,59+2,59+2,63+2,62+2,62+2,62+2,63+2,63+2,63+2,63+2,63+2,56+2,56+2,56+2,63+2,49+2,45+2,45+2,45+2,49+2,46+2,39+2,39+2,39+2,46+2
11295,M. Laurent,27,169,61,Belgium,64,Right,3,3,Medium/Medium,RAM,67.0,62.0,62.0,65.0,38.0,46.0,,56,57,37,63,63,64,74,68,58,62,71,64,76,60,76,70,75,59,33,65,57,42,63,63,59,62,35,39,34,58+2,58+2,58+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,61+2,59+2,59+2,59+2,61+2,52+2,50+2,50+2,50+2,52+2,49+2,43+2,43+2,43+2,49+2
11353,T. Andreu,31,178,73,France,64,Right,4,3,High/Low,CAM,50.0,62.0,66.0,64.0,53.0,58.0,Finesse Shot,63,60,61,68,65,64,62,64,65,63,49,51,66,50,70,68,60,50,64,61,51,56,66,68,59,68,46,56,46,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,60+2,62+2,62+2,62+2,60+2,55+2,57+2,57+2,57+2,55+2,54+2,55+2,55+2,55+2,54+2
11378,A. Cruz,23,170,71,Costa Rica,64,Right,3,3,Medium/High,CAM,72.0,53.0,57.0,67.0,57.0,61.0,,55,59,52,63,39,66,45,36,61,65,73,72,74,59,82,52,59,65,59,42,59,54,63,52,51,56,56,61,56,59+2,59+2,59+2,62+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,62+2,60+2,60+2,60+2,62+2,60+2,59+2,59+2,59+2,60+2,60+2,57+2,57+2,57+2,60+2
11381,D. Luxbacher,27,174,71,Austria,64,Right,3,3,Medium/Medium,CAM,76.0,56.0,61.0,67.0,46.0,59.0,,60,55,55,64,50,65,66,60,58,64,78,75,83,59,78,60,91,62,60,57,47,58,54,60,52,58,35,51,32,59+2,59+2,59+2,63+2,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,60+2,60+2,60+2,63+2,56+2,55+2,55+2,55+2,56+2,55+2,52+2,52+2,52+2,55+2
11387,R. Hedges,23,185,65,Wales,64,Left,3,3,Medium/Medium,CAM,74.0,58.0,58.0,66.0,39.0,58.0,,57,57,50,62,51,67,58,41,54,64,72,75,74,55,67,58,62,69,58,62,43,35,59,58,54,56,38,41,36,59+2,59+2,59+2,62+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,58+2,58+2,58+2,62+2,53+2,50+2,50+2,50+2,53+2,51+2,46+2,46+2,46+2,51+2
11407,L. Daschner,20,182,68,Germany,64,Right,4,3,Medium/Medium,CAM,72.0,53.0,59.0,65.0,51.0,62.0,,52,55,46,66,50,63,44,38,57,64,73,72,74,59,77,53,72,68,62,51,53,58,58,63,35,56,60,44,38,58+2,58+2,58+2,61+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,60+2,60+2,60+2,62+2,58+2,57+2,57+2,57+2,58+2,56+2,54+2,54+2,54+2,56+2
11419,Chema Nuñez,21,174,64,Spain,64,Right,3,3,Medium/Medium,CAM,66.0,52.0,63.0,70.0,41.0,53.0,,60,48,45,69,50,69,61,57,65,74,64,68,59,65,77,64,50,58,54,46,43,28,51,56,72,69,50,38,42,58+2,58+2,58+2,62+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,63+2,60+2,60+2,60+2,63+2,54+2,53+2,53+2,53+2,54+2,52+2,46+2,46+2,46+2,52+2
11436,F. Barboza,22,171,72,Argentina,64,Right,3,3,Medium/Medium,CAM,77.0,50.0,58.0,69.0,38.0,58.0,,61,51,34,59,36,69,51,42,57,68,74,80,76,56,75,56,81,60,61,46,44,34,60,58,46,64,59,26,24,57+2,57+2,57+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,56+2,56+2,56+2,63+2,52+2,49+2,49+2,49+2,52+2,49+2,44+2,44+2,44+2,49+2
11636,M. Hjulmand,20,185,78,Denmark,64,Right,3,2,High/High,CAM,61.0,49.0,60.0,62.0,59.0,66.0,,46,45,53,68,42,60,39,45,64,64,63,60,68,62,66,59,64,67,68,50,62,59,53,65,44,49,58,61,58,56+2,56+2,56+2,58+2,58+2,58+2,58+2,58+2,61+2,61+2,61+2,59+2,62+2,62+2,62+2,59+2,60+2,62+2,62+2,62+2,60+2,59+2,60+2,60+2,60+2,59+2
12198,J. O'Shea,30,183,70,Republic of Ireland,63,Right,4,3,Medium/Low,CAM,63.0,65.0,65.0,67.0,42.0,64.0,Finesse Shot,63,65,30,63,67,66,68,68,61,64,60,65,83,55,82,61,71,76,59,66,59,49,65,70,73,78,53,36,21,59+2,59+2,59+2,64+2,63+2,63+2,63+2,64+2,64+2,64+2,64+2,64+2,62+2,62+2,62+2,64+2,54+2,54+2,54+2,54+2,54+2,50+2,46+2,46+2,46+2,50+2
12223,A. Al Suwat,24,168,54,Saudi Arabia,63,Right,3,3,Medium/Medium,CAM,65.0,60.0,59.0,66.0,44.0,60.0,,50,60,52,66,48,68,57,38,61,65,64,66,60,50,73,68,42,63,63,56,52,46,62,60,45,50,29,53,51,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,62+2,62+2,62+2,61+2,60+2,60+2,60+2,61+2,54+2,54+2,54+2,54+2,54+2,53+2,50+2,50+2,50+2,53+2
12228,L. Alessandra,30,175,73,England,63,Right,3,3,High/Medium,CAM,75.0,59.0,56.0,65.0,30.0,64.0,Beat Offside Trap,53,59,49,57,58,62,65,58,47,63,79,72,83,66,79,63,73,80,64,51,43,19,64,61,64,57,32,30,23,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,56+2,56+2,56+2,62+2,49+2,45+2,45+2,45+2,49+2,47+2,40+2,40+2,40+2,47+2
12311,S. Abraham,28,178,74,Sweden,63,Left,3,3,Medium/Medium,RAM,63.0,60.0,60.0,67.0,34.0,55.0,,59,59,52,64,66,69,62,58,55,68,62,63,62,54,64,62,63,62,62,61,28,30,56,59,57,55,32,34,26,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,58+2,58+2,58+2,62+2,49+2,47+2,47+2,47+2,49+2,46+2,41+2,41+2,41+2,46+2
12345,A. Nalic,21,190,78,Sweden,63,Right,3,3,Medium/Medium,CAM,73.0,53.0,54.0,67.0,44.0,64.0,"Injury Free, Selfish, Argues with Officials, Finesse Shot, Crowd Favourite",51,56,46,60,41,68,40,38,45,67,72,73,72,55,51,54,38,67,71,53,51,47,58,62,38,65,46,43,36,58+2,58+2,58+2,62+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,61+2,57+2,57+2,57+2,61+2,54+2,53+2,53+2,53+2,54+2,52+2,49+2,49+2,49+2,52+2
12418,R. Finn,31,185,71,Republic of Ireland,63,Right,3,3,High/High,CAM,65.0,58.0,62.0,63.0,54.0,67.0,Finesse Shot,58,55,55,63,54,64,53,57,63,62,64,65,68,57,54,62,61,71,65,63,68,52,56,65,58,63,57,53,51,59+2,59+2,59+2,61+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,58+2,59+2,59+2,59+2,58+2,57+2,57+2,57+2,57+2,57+2
12463,B. McNamee,27,175,78,Republic of Ireland,63,Left,4,3,High/Medium,CAM,74.0,55.0,60.0,64.0,46.0,56.0,"Finesse Shot, Giant Throw-in, Crowd Favourite",55,53,44,62,52,62,57,58,55,63,76,73,78,58,77,57,48,69,48,57,60,50,57,67,53,61,38,52,47,57+2,57+2,57+2,62+2,60+2,60+2,60+2,62+2,62+2,62+2,62+2,62+2,60+2,60+2,60+2,62+2,57+2,55+2,55+2,55+2,57+2,55+2,50+2,50+2,50+2,55+2
12489,E. Le Fée,19,170,58,France,63,Right,3,4,Medium/Medium,CAM,64.0,50.0,64.0,68.0,49.0,41.0,,57,48,44,69,45,67,68,48,68,69,63,64,67,52,88,55,60,51,32,47,44,54,58,63,54,65,44,53,47,54+2,54+2,54+2,61+2,60+2,60+2,60+2,61+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,56+2,56+2,56+2,56+2,56+2,54+2,49+2,49+2,49+2,54+2
13206,G. Buckley,25,185,75,Republic of Ireland,62,Right,3,3,High/High,CAM,51.0,59.0,60.0,60.0,56.0,71.0,Giant Throw-in,54,58,62,63,55,61,61,48,61,63,49,52,52,60,55,62,56,73,76,59,60,54,64,64,58,63,52,60,56,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2,60+2,60+2,60+2,60+2,62+2,62+2,62+2,60+2,58+2,60+2,60+2,60+2,58+2,57+2,59+2,59+2,59+2,57+2
13247,M. Yanda?,24,175,73,Turkey,62,Right,3,3,Medium/Medium,CAM,60.0,53.0,60.0,66.0,42.0,57.0,,54,58,46,65,47,66,62,50,63,68,58,62,60,61,73,56,51,58,61,37,48,23,61,57,60,64,41,47,60,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,58+2,58+2,58+2,61+2,53+2,52+2,52+2,52+2,53+2,52+2,48+2,48+2,48+2,52+2
13256,B. Barbu,27,178,74,Romania,62,Left,3,3,Medium/High,CAM,66.0,61.0,59.0,58.0,31.0,46.0,,56,65,37,63,39,57,40,52,57,60,63,68,58,54,69,61,62,37,53,63,37,25,61,61,43,56,34,31,32,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,58+2,55+2,55+2,55+2,58+2,46+2,44+2,44+2,44+2,46+2,43+2,39+2,39+2,39+2,43+2
